time,queue_size,motor_target,motor_pos,motor_velocity,motor_acceleration,motor_nsec_per_pulse,pt203,pt204,ptf401
1.65506804,0,59.04000092,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,348.87695312,3.66210937
1.65605927,0,59.13000107,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,359.13085937,3.41796875
1.65707779,0,59.22000122,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,368.65234375,3.41796875
1.65806925,0,59.30999756,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,378.66210937,3.66210937
1.65907335,0,59.40000153,0.00000000,225.00000000,0.00000000,51181536218,2.44140625,387.45117187,2.44140625
1.66008878,0,59.49000168,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,398.43750000,2.92968750
1.66127193,0,59.58000183,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,409.66796875,2.92968750
1.66208541,0,59.66999817,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,417.48046875,3.66210937
1.66305900,0,59.75999832,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,427.73437500,3.17382812
1.66407394,0,59.85000229,0.00000000,225.00000000,0.00000000,51181536218,4.15039062,438.23242187,3.17382812
1.66505182,0,59.94000244,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,447.75390625,3.41796875
1.66607034,0,60.02999878,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,458.25195312,3.17382812
1.66706586,0,60.11999893,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,468.99414062,3.66210937
1.66807580,0,60.21000290,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,478.75976562,3.66210937
1.66907227,0,60.30000305,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,488.76953125,2.92968750
1.67006886,0,60.38999939,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,500.00000000,3.66210937
1.67105699,0,60.47999954,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,509.76562500,3.66210937
1.67207241,0,60.56999969,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,520.50781250,3.66210937
1.67307329,0,60.66000366,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,531.25000000,3.17382812
1.67409790,0,60.75000000,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,541.50390625,2.92968750
