time,data_queue_size,fuel_valve_setpoint,fuel_valve_internal_pos,fuel_valve_encoder_pos,fuel_valve_velocity,fuel_valve_acceleration,fuel_valve_nsec_per_pulse,lox_valve_setpoint,lox_valve_internal_pos,lox_valve_encoder_pos,lox_valve_velocity,lox_valve_acceleration,lox_valve_nsec_per_pulse,pt102,pt103,pto401,pt202,pt203,ptf401,ptc401,ptc402
0.04924057,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.98999786,73.97999573,73.34999847,10.00104809,198.36424255,2232213,590.55859375,539.82421875,258.21679687,759.36328125,477.85937500,705.66522217,14.09960937,12.63476562
0.05005470,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99019623,73.97999573,73.34999847,10.19941235,198.36424255,2232213,587.62890625,540.31250000,258.21679687,757.41015625,478.34765625,710.79217529,8.48437500,7.26367187
0.05095582,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99039459,73.97999573,73.34999847,10.39777660,198.36424255,2232213,589.09375000,542.26562500,257.97265625,755.94531250,480.78906250,707.37420654,8.48437500,7.99609375
0.05195100,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99060059,73.97999573,73.34999847,10.60377026,205.99363708,2232213,592.51171875,539.82421875,258.94921875,756.92187500,481.27734375,701.27069092,12.63476562,10.92578125
0.05293424,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99079895,73.97999573,73.34999847,10.80213451,198.36424255,2232213,592.51171875,542.26562500,257.72851562,757.89843750,481.27734375,709.57147217,12.39062500,13.61132812
0.05396390,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99099731,73.97999573,73.34999847,11.00049877,198.36424255,2232213,588.60546875,536.89453125,258.70507812,755.94531250,477.37109375,705.66522217,7.99609375,11.41406250
0.05499315,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99119568,73.97999573,73.34999847,11.19886303,198.36424255,2232213,590.07031250,540.31250000,257.24023437,761.31640625,476.88281250,703.95623779,12.39062500,10.43750000
0.05597303,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99140167,73.97999573,73.34999847,11.40485668,205.99363708,2232213,593.00000000,542.75390625,258.21679687,759.36328125,478.83593750,707.37420654,12.39062500,14.58789062
0.05696312,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99160004,73.97999573,73.34999847,11.60322094,198.36424255,2232213,583.23437500,537.38281250,257.97265625,759.85156250,479.32421875,704.68865967,7.99609375,9.46093750
0.05794997,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99179840,73.97999573,73.34999847,11.80158520,198.36424255,2232213,594.95312500,539.33593750,257.97265625,752.03906250,476.39453125,700.53826904,10.92578125,9.70507812
0.05895200,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99199677,73.97999573,73.34999847,11.99994946,198.36424255,2232213,587.14062500,540.31250000,257.48437500,755.94531250,478.83593750,705.66522217,10.92578125,9.46093750
0.05996820,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99219513,73.97999573,73.34999847,12.19831371,198.36424255,2232213,594.46484375,536.40625000,257.97265625,755.94531250,479.32421875,706.64178467,11.41406250,14.58789062
0.06115394,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99240112,73.97999573,73.34999847,12.40430737,205.99363708,2232213,591.04687500,538.84765625,257.72851562,756.43359375,476.88281250,704.20037842,8.24023437,13.85546875
0.06199442,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99259949,73.97999573,73.34999847,12.60267162,198.36424255,2232213,587.62890625,535.91796875,258.21679687,757.89843750,477.85937500,709.81561279,9.94921875,8.24023437
0.06295434,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99279785,73.97999573,73.34999847,12.80103588,198.36424255,2232213,588.60546875,535.42968750,258.46093750,759.36328125,479.81250000,704.93280029,8.24023437,7.99609375
0.06393807,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99299622,73.97999573,73.34999847,12.99940014,198.36424255,2232213,583.23437500,534.94140625,257.97265625,757.89843750,482.25390625,705.42108154,13.12304687,10.19335937
0.06493403,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99320221,73.97999573,73.34999847,13.20539379,205.99363708,2232213,586.16406250,541.28906250,258.70507812,758.38671875,480.30078125,710.05975342,12.87890625,10.68164062
0.06594386,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99340057,73.97999573,73.34999847,13.40375805,198.36424255,2232213,584.69921875,535.42968750,257.97265625,758.87500000,478.34765625,702.00311279,7.75195312,12.39062500
0.06700232,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99359894,73.97999573,73.34999847,13.60212231,198.36424255,2232213,594.46484375,536.40625000,258.70507812,755.45703125,478.83593750,705.66522217,9.94921875,13.12304687
0.06796839,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99379730,73.97999573,73.34999847,13.80048656,198.36424255,2232213,585.18750000,537.38281250,257.48437500,754.96875000,477.37109375,710.05975342,12.87890625,13.85546875
0.06895544,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99399567,73.97999573,73.34999847,13.99885082,198.36424255,2232213,589.58203125,536.89453125,258.46093750,754.96875000,476.88281250,700.29412842,8.72851562,10.43750000
0.06993406,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99420166,73.97999573,73.34999847,14.20484447,205.99363708,2232213,588.11718750,537.87109375,256.99609375,754.48046875,475.41796875,697.60858154,11.41406250,9.46093750
0.07093517,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99440002,73.97999573,73.34999847,14.40320873,198.36424255,2232213,591.53515625,544.70703125,257.24023437,756.43359375,475.41796875,709.08319092,11.90234375,9.46093750
0.07196955,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99459839,73.97999573,73.34999847,14.60157299,198.36424255,2232213,585.67578125,532.50000000,256.50781250,755.45703125,476.88281250,701.51483154,15.07617187,13.12304687
0.07304433,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99479675,73.97999573,73.34999847,14.79993725,198.36424255,2232213,586.65234375,540.80078125,257.24023437,754.96875000,474.92968750,699.07342529,10.43750000,14.83203125
0.07397731,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99499512,73.97999573,73.34999847,14.99830151,198.36424255,2232213,591.04687500,534.94140625,256.99609375,755.94531250,476.88281250,708.10662842,12.39062500,8.97265625
0.07495441,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99520111,73.97999573,73.34999847,15.20429516,205.99363708,2232213,588.60546875,537.38281250,256.50781250,755.94531250,476.39453125,706.39764404,13.12304687,15.32031250
0.07593659,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99539948,73.97999573,73.34999847,15.40265942,198.36424255,2232213,582.74609375,539.82421875,257.97265625,752.03906250,479.32421875,696.63201904,9.21679687,9.94921875
0.07695474,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99559784,73.97999573,73.34999847,15.60102367,198.36424255,2232213,587.62890625,536.40625000,256.75195312,753.50390625,473.95312500,700.78240967,14.58789062,14.83203125
0.07795367,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99579620,73.97999573,73.34999847,15.79938793,198.36424255,2232213,580.30468750,537.87109375,255.28710937,754.48046875,476.88281250,708.83905029,15.07617187,13.85546875
0.07909556,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99600220,73.97999573,73.34999847,16.00538063,205.99269104,2232213,583.23437500,532.50000000,256.50781250,753.01562500,473.46484375,691.74920654,13.12304687,14.34375000
0.07995585,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99620056,73.97999573,73.34999847,16.20374489,198.36424255,2232213,586.16406250,536.40625000,256.99609375,754.48046875,472.48828125,699.31756592,15.32031250,13.85546875
0.08094323,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99639893,73.97999573,73.34999847,16.40210915,198.36424255,2232213,589.58203125,533.47656250,256.01953125,753.50390625,472.48828125,710.79217529,10.68164062,10.92578125
0.08193729,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99659729,73.97999573,73.34999847,16.60047340,198.36424255,2232213,588.11718750,536.40625000,256.75195312,752.52734375,476.39453125,696.87615967,8.97265625,9.94921875
0.08293615,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99679565,73.97999573,73.34999847,16.79883766,198.36424255,2232213,588.60546875,535.91796875,256.50781250,751.55078125,476.39453125,701.27069092,8.48437500,9.94921875
0.08394355,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99700165,73.97999573,73.34999847,17.00483131,205.99363708,943954115570,593.00000000,531.52343750,257.24023437,753.01562500,475.41796875,702.97967529,12.14648437,13.36718750
0.08516003,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99720001,73.97999573,73.34999847,17.20319557,198.36424255,943954115570,579.32812500,536.40625000,256.99609375,755.94531250,475.90625000,700.04998779,11.16992187,8.48437500
0.08597225,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99739838,73.97999573,73.34999847,17.40155983,198.36424255,943954115570,589.58203125,532.98828125,257.24023437,754.48046875,472.48828125,701.02655029,7.99609375,7.75195312
0.08695030,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99759674,73.97999573,73.34999847,17.59992409,198.36424255,943954115570,587.62890625,536.40625000,256.50781250,757.89843750,473.46484375,701.75897217,15.32031250,14.34375000
0.08794111,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99780273,73.97999573,73.34999847,17.80591774,205.99363708,943954115570,583.23437500,533.47656250,256.01953125,751.55078125,474.44140625,702.73553467,13.85546875,14.83203125
0.08893602,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99800110,73.97999573,73.34999847,18.00428200,198.36424255,943954115570,585.18750000,531.52343750,256.99609375,748.62109375,476.39453125,699.07342529,12.39062500,13.85546875
0.08996530,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99819946,74.02499390,73.34999847,-26.79734993,-44801.62890625,5942782,591.04687500,542.26562500,256.99609375,750.57421875,477.37109375,699.80584717,9.46093750,11.90234375
0.09107047,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99839783,74.02499390,73.34999847,-26.59898567,198.36424255,5942782,581.76953125,537.87109375,256.26367187,754.48046875,473.46484375,702.97967529,9.70507812,15.32031250
0.09197340,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99859619,74.02499390,73.34999847,-26.40062141,198.36424255,1728527,579.32812500,533.47656250,255.53125000,756.43359375,474.92968750,701.75897217,9.21679687,11.65820312
0.09295169,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99880219,74.02499390,73.36799622,-26.19462776,205.99363708,890168,582.25781250,536.40625000,256.99609375,755.94531250,473.46484375,708.59490967,14.83203125,9.21679687
0.09396005,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99900055,73.97999573,73.36799622,19.00373268,45198.35937500,979677,583.72265625,538.84765625,255.77539062,753.01562500,473.95312500,701.27069092,11.41406250,8.72851562
0.09493794,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99919891,73.97999573,73.36799622,19.20209694,198.36424255,979677,578.83984375,535.91796875,256.26367187,749.59765625,476.39453125,692.72576904,16.05273437,14.58789062
0.09598587,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99939728,73.97999573,73.36799622,19.40046120,198.36424255,2277723,587.14062500,539.33593750,255.04296875,752.52734375,476.88281250,703.95623779,15.80859375,12.14648437
0.09709293,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99960327,73.97999573,73.36799622,19.60645485,205.99363708,2277723,583.72265625,531.03515625,257.24023437,754.96875000,472.00000000,703.22381592,12.14648437,9.46093750
0.09796738,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,73.99980164,73.97999573,73.36799622,19.80481911,198.36424255,2277723,592.02343750,534.45312500,256.26367187,755.45703125,472.48828125,699.56170654,8.24023437,8.97265625
0.09896825,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,74.00000000,73.97999573,73.36799622,20.00318336,198.36424255,2277723,585.18750000,534.45312500,257.48437500,751.06250000,473.46484375,701.51483154,9.70507812,9.94921875
0.09995311,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,74.00000000,73.97999573,73.36799622,20.00318336,0.00000000,2277723,588.11718750,533.47656250,257.24023437,751.55078125,474.44140625,703.22381592,10.68164062,7.75195312
0.10094651,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,74.00000000,73.97999573,73.36799622,20.00318336,0.00000000,2277723,584.69921875,535.91796875,256.99609375,752.03906250,478.83593750,698.58514404,12.87890625,10.19335937
0.10196948,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,74.00000000,73.97999573,73.36799622,20.00318336,0.00000000,5957103,586.16406250,534.45312500,256.99609375,752.52734375,474.44140625,700.04998779,13.85546875,11.90234375
0.10307677,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,74.00000000,73.97999573,73.36799622,20.00318336,0.00000000,5957103,585.67578125,538.35937500,256.01953125,758.38671875,471.02343750,705.42108154,15.07617187,9.21679687
0.10397165,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,74.00000000,73.97999573,73.36799622,20.00318336,0.00000000,5957103,583.23437500,535.91796875,255.77539062,754.48046875,472.48828125,703.22381592,13.12304687,14.34375000
0.10494915,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,74.00000000,73.97999573,73.36799622,20.00318336,0.00000000,5957103,589.09375000,538.35937500,256.26367187,752.03906250,470.53515625,695.89959717,8.97265625,8.48437500
0.10595414,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,74.00000000,73.97999573,73.36799622,20.00318336,0.00000000,5957103,579.32812500,539.33593750,255.53125000,747.15625000,477.85937500,699.31756592,8.24023437,9.46093750
0.10695224,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,74.00000000,73.97999573,73.36799622,20.00318336,0.00000000,5957103,587.62890625,533.47656250,256.99609375,747.64453125,473.95312500,699.07342529,7.99609375,9.46093750
0.10796203,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,74.00000000,74.02499390,73.36799622,-24.99681282,-44999.99218750,6015922,587.14062500,534.45312500,256.26367187,752.03906250,471.51171875,697.60858154,12.63476562,14.58789062
0.10909620,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,74.00000000,74.02499390,73.36799622,-24.99681282,0.00000000,6015922,578.83984375,535.42968750,255.77539062,752.03906250,474.44140625,700.53826904,9.46093750,15.32031250
0.11000179,0,81.00000000,81.00000000,79.93799591,0.00348687,0.00000000,500328,74.00000000,74.02499390,73.36799622,-24.99681282,0.00000000,6015922,582.74609375,535.91796875,256.01953125,752.52734375,474.92968750,702.00311279,8.97265625,10.43750000
