Target_Thrust_lbf,Target_OF,Req_Fuel_Valve_deg,Req_LOx_Valve_deg
358.080808080808,1.01212121212121,46.8088543161348,11.6366983824599
358.080808080808,1.01818181818182,46.7465586807344,11.6846703985387
358.080808080808,1.02424242424242,46.6850001674132,11.7319836067449
358.080808080808,1.03030303030303,46.6241638866333,11.7786446393937
358.080808080808,1.03636363636364,46.5640353838672,11.8246600592207
358.080808080808,1.04242424242424,46.504600623064,11.8700363601926
358.080808080808,1.04848484848485,46.4458459708859,11.9147799683057
358.080808080808,1.05454545454545,46.3877581816702,11.9588972423751
358.080808080808,1.06060606060606,46.3303243830799,12.0023944748109
358.080808080808,1.06666666666667,46.2735320624039,12.0452778923856
358.080808080808,1.07272727272727,46.2173690534736,12.0875536569897
358.080808080808,1.07878787878788,46.1618235241614,12.1292278663778
358.080808080808,1.08484848484848,46.1068839644327,12.1703065549044
358.080808080808,1.09090909090909,46.052539174921,12.2107956942496
358.080808080808,1.0969696969697,45.9987782559993,12.250701194135
358.080808080808,1.1030303030303,45.9438966106367,12.2858620542063
358.080808080808,1.10909090909091,45.8879405136301,12.3163010713329
358.080808080808,1.11515151515152,45.8326110671291,12.3461969858072
358.080808080808,1.12121212121212,45.7778965023908,12.3755560465573
358.080808080808,1.12727272727273,45.7237853707735,12.404384429966
358.080808080808,1.13333333333333,45.6702665323725,12.4326882407585
358.080808080808,1.13939393939394,45.6173291451495,12.4604735128789
358.080808080808,1.14545454545455,45.5649626545326,12.4877462103551
358.080808080808,1.15151515151515,45.5131567834602,12.5145122281518
358.080808080808,1.15757575757576,45.4619015228492,12.5407773930134
358.080808080808,1.16363636363636,45.4111871224642,12.5665474642945
358.080808080808,1.16969696969697,45.3610040821682,12.591828134781
358.080808080808,1.17575757575758,45.3113431435373,12.6166250314993
358.080808080808,1.18181818181818,45.2621952818189,12.6409437165156
358.080808080808,1.18787878787879,45.21355169822,12.6647896877249
358.080808080808,1.19393939393939,45.1654038125064,12.6881683796293
358.080808080808,1.2,45.1177432559009,12.7110851641065
358.080808080808,1.20606060606061,45.0559280503157,12.6892382102491
358.080808080808,1.21212121212121,44.9949077206783,12.6671585472897
358.080808080808,1.21818181818182,44.9346654428319,12.644851822916
358.080808080808,1.22424242424242,44.8751849084341,12.6223235785446
358.080808080808,1.23030303030303,44.8164503042695,12.5995792513429
358.080808080808,1.23636363636364,44.7584462925806,12.5766241762102
358.080808080808,1.24242424242424,44.7011579923572,12.5534635877203
358.080808080808,1.24848484848485,44.6445709615296,12.5301026220258
358.080808080808,1.25454545454545,44.5859266401972,12.4968289795285
358.080808080808,1.26060606060606,44.5271106200554,12.4601867637541
358.080808080808,1.26666666666667,44.4690322961839,12.4234283460504
358.080808080808,1.27272727272727,44.4116765517103,12.3865581569226
358.080808080808,1.27878787878788,44.355028718573,12.3495805325299
358.080808080808,1.28484848484848,44.2990745600567,12.3124997166458
358.080808080808,1.29090909090909,44.243800254162,12.2753198625762
358.080808080808,1.2969696969697,44.1891923777627,12.2380450350366
358.080808080808,1.3030303030303,44.1347094608105,12.1985407574623
358.080808080808,1.30909090909091,44.0803554188822,12.1568306648828
358.080808080808,1.31515151515152,44.0266513831945,12.1150635027903
358.080808080808,1.32121212121212,43.9735847855222,12.0732428789235
358.080808080808,1.32727272727273,43.9211434095449,12.0313723199615
358.080808080808,1.33333333333333,43.8693153779056,11.9894552732506
358.080808080808,1.33939393939394,43.8180891398535,11.9474951084928
358.080808080808,1.34545454545455,43.7674534594424,11.9054951193978
358.080808080808,1.35151515151515,43.7183801433034,11.8671403877154
358.080808080808,1.35757575757576,43.67277096795,11.8397210764694
358.080808080808,1.36363636363636,43.62763718949,11.8121493066079
358.080808080808,1.36969696969697,43.582970885912,11.7844289602664
358.080808080808,1.37575757575758,43.5387643260626,11.7565638503353
358.080808080808,1.38181818181818,43.4950099635919,11.7285577216859
358.080808080808,1.38787878787879,43.4517004311349,11.7004142523746
358.080808080808,1.39393939393939,43.4088285347187,11.6721370548243
358.080808080808,1.4,43.366387248386,11.6437296769855
358.080808080808,1.40606060606061,43.3276614199711,11.6282711213094
358.080808080808,1.41212121212121,43.2892911423323,11.6126039272559
358.080808080808,1.41818181818182,43.251271245152,11.5967317886967
358.080808080808,1.42424242424242,43.2135966665591,11.58065834469
358.080808080808,1.43030303030303,43.1762624501276,11.5643871803038
358.080808080808,1.43636363636364,43.1392637419796,11.547921827427
358.080808080808,1.44242424242424,43.1025957879853,11.531265765568
358.080808080808,1.44848484848485,43.0662539310585,11.5144224226407
358.080808080808,1.45454545454545,43.0319174193522,11.5043546929901
358.080808080808,1.46060606060606,42.9984266537141,11.4963837322421
358.080808080808,1.46666666666667,42.9652120018877,11.4881869526774
358.080808080808,1.47272727272727,42.9322698881285,11.4797676365245
358.080808080808,1.47878787878788,42.8995968032944,11.4711290233188
358.080808080808,1.48484848484848,42.8671893032077,11.4622743104707
358.080808080808,1.49090909090909,42.8350440070667,11.4532066538265
358.080808080808,1.4969696969697,42.8031575959062,11.4439291682211
358.080808080808,1.5030303030303,42.7722723106645,11.4376304300155
358.080808080808,1.50909090909091,42.7423683167869,11.4342934424785
358.080808080808,1.51515151515152,42.7126917550628,11.4307289867546
358.080808080808,1.52121212121212,42.6832399245202,11.4269399805164
358.080808080808,1.52727272727273,42.6540101701957,11.4229293067988
358.080808080808,1.53333333333333,42.6249998821008,11.4186998144243
358.080808080808,1.53939393939394,42.5962064942148,11.4142543184223
358.080808080808,1.54545454545455,42.5676274835075,11.4095956004433
358.080808080808,1.55151515151515,42.5395672638607,11.4060910558576
358.080808080808,1.55757575757576,42.5126268000228,11.4064610658049
358.080808080808,1.56363636363636,42.4858769776902,11.4066073434158
358.080808080808,1.56969696969697,42.4593157000389,11.4065324717321
358.080808080808,1.57575757575758,42.4329409032321,11.406239005457
