time,data_queue_size,fuel_valve_setpoint,fuel_valve_internal_pos,fuel_valve_encoder_pos,fuel_valve_velocity,fuel_valve_acceleration,fuel_valve_nsec_per_pulse,lox_valve_setpoint,lox_valve_internal_pos,lox_valve_encoder_pos,lox_valve_velocity,lox_valve_acceleration,lox_valve_nsec_per_pulse,pt102,pt103,pto401,pt202,pt203,ptf401,ptc401,ptc402
0.03301693,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98679352,73.97999573,73.67399597,6.79670238,198.36424255,1202082,657.45312500,616.48437500,296.54687500,815.51562500,529.61718750,768.89764404,14.34375000,12.63476562
0.03400209,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98699951,73.97999573,73.67399597,7.00269604,205.99363708,1202082,665.26562500,615.50781250,296.30273437,814.53906250,530.10546875,772.07147217,12.63476562,13.61132812
0.03500029,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98719788,73.97999573,73.67399597,7.20106030,198.36424255,1202082,662.33593750,615.99609375,296.79101562,818.93359375,532.05859375,774.26873779,12.63476562,13.36718750
0.03600496,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98739624,73.97999573,73.67399597,7.39942455,198.36424255,1202082,662.33593750,611.60156250,295.57031250,819.42187500,531.57031250,775.73358154,13.85546875,12.63476562
0.03722266,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98759460,73.97999573,73.67399597,7.59778881,198.36424255,1202082,669.66015625,614.53125000,296.79101562,814.53906250,531.57031250,776.95428467,9.21679687,11.90234375
0.03804710,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98780060,73.97999573,73.67399597,7.80378246,205.99363708,1202082,664.28906250,614.04296875,297.03515625,816.98046875,531.57031250,780.37225342,10.92578125,12.39062500
0.03901020,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98799896,73.97999573,73.67399597,8.00214672,198.36424255,1202082,660.87109375,616.97265625,296.05859375,820.88671875,532.05859375,776.71014404,13.85546875,13.36718750
0.04000486,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98819733,73.97999573,73.67399597,8.20051098,198.36424255,1202082,661.84765625,619.90234375,297.03515625,817.46875000,532.54687500,777.44256592,13.85546875,13.61132812
0.04100255,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98839569,73.97999573,73.67399597,8.39887524,198.36424255,1202082,660.87109375,613.06640625,296.05859375,816.49218750,530.59375000,776.95428467,13.85546875,14.58789062
0.04201160,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98859406,73.97999573,73.67399597,8.59723949,198.36424255,1202082,663.80078125,615.99609375,296.30273437,816.49218750,529.12890625,773.78045654,13.85546875,10.19335937
0.04320136,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98880005,73.97999573,73.67399597,8.80323315,205.99363708,1202082,665.26562500,616.48437500,295.57031250,815.02734375,529.12890625,771.58319092,14.34375000,13.36718750
0.04405957,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98899841,73.97999573,73.67399597,9.00159740,198.36424255,1202082,661.35937500,614.53125000,296.05859375,816.00390625,528.15234375,768.40936279,14.58789062,13.36718750
0.04502029,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98919678,73.97999573,73.67399597,9.19996166,198.36424255,1202082,662.82421875,624.29687500,295.32617187,814.53906250,527.66406250,768.40936279,11.41406250,9.70507812
0.04600699,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98939514,73.97999573,73.67399597,9.39832592,198.36424255,1202082,666.73046875,613.55468750,295.57031250,814.05078125,526.19921875,768.65350342,14.58789062,14.83203125
0.04699771,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98960114,73.97999573,73.67399597,9.60431957,205.99363708,1202082,664.28906250,612.57812500,296.54687500,812.58593750,527.17578125,768.89764404,14.83203125,14.58789062
0.04801509,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98979950,73.97999573,73.67399597,9.80268383,198.36424255,1202082,659.89453125,616.97265625,296.54687500,817.95703125,527.17578125,770.11834717,11.90234375,10.68164062
0.04932242,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.98999786,73.97999573,73.67399597,10.00104809,198.36424255,1202082,666.24218750,615.50781250,297.03515625,815.51562500,529.12890625,771.09490967,10.43750000,14.34375000
0.05013786,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99019623,73.97999573,73.67399597,10.19941235,198.36424255,1202082,659.40625000,613.55468750,296.54687500,814.05078125,528.15234375,770.36248779,12.14648437,14.34375000
0.05102625,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99039459,73.97999573,73.67399597,10.39777660,198.36424255,1202082,665.75390625,614.53125000,296.30273437,814.05078125,532.54687500,772.31561279,7.99609375,10.43750000
0.05201922,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99060059,73.97999573,73.67399597,10.60377026,205.99363708,1202082,660.87109375,620.87890625,296.05859375,816.98046875,531.08203125,772.55975342,7.50781250,9.70507812
0.05300785,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99079895,73.97999573,73.67399597,10.80213451,198.36424255,1202082,657.94140625,616.97265625,296.79101562,820.39843750,530.10546875,769.63006592,11.16992187,7.75195312
0.05402214,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99099731,73.97999573,73.67399597,11.00049877,198.36424255,1202082,659.89453125,612.57812500,295.57031250,816.49218750,530.10546875,775.00115967,7.99609375,12.63476562
0.05509165,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99119568,73.97999573,73.67399597,11.19886303,198.36424255,1202082,663.31250000,614.53125000,296.05859375,815.51562500,529.61718750,778.41912842,13.85546875,9.94921875
0.05604472,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99140167,73.97999573,73.67399597,11.40485668,205.99363708,1202082,659.40625000,613.06640625,296.79101562,814.05078125,529.61718750,776.46600342,14.34375000,14.34375000
0.05703194,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99160004,73.97999573,73.67399597,11.60322094,198.36424255,1202082,664.77734375,616.48437500,296.30273437,813.56250000,530.10546875,772.07147217,13.36718750,14.34375000
0.05801393,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99179840,73.97999573,73.67399597,11.80158520,198.36424255,1202082,660.38281250,615.99609375,296.05859375,813.07421875,531.08203125,776.95428467,7.99609375,8.72851562
0.05901395,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99199677,73.97999573,73.67399597,11.99994946,198.36424255,1202082,663.80078125,613.06640625,295.81445312,814.53906250,528.64062500,773.78045654,8.48437500,9.21679687
0.06003520,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99219513,73.97999573,73.67399597,12.19831371,198.36424255,1202082,664.77734375,618.92578125,295.08203125,814.53906250,528.64062500,769.38592529,14.58789062,9.46093750
0.06125962,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99240112,73.97999573,73.67399597,12.40430737,205.99363708,1202082,662.82421875,615.50781250,296.30273437,816.00390625,527.66406250,768.16522217,8.24023437,13.61132812
0.06208792,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99259949,73.97999573,73.67399597,12.60267162,198.36424255,1202082,666.73046875,615.01953125,295.57031250,816.00390625,526.19921875,768.65350342,14.83203125,14.83203125
0.06301208,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99279785,73.97999573,73.67399597,12.80103588,198.36424255,1202082,660.38281250,609.16015625,296.54687500,814.53906250,527.66406250,769.38592529,8.48437500,9.21679687
0.06402499,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99299622,73.97999573,73.67399597,12.99940014,198.36424255,1202082,665.26562500,615.01953125,296.54687500,813.56250000,529.61718750,771.09490967,12.63476562,13.36718750
0.06500445,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99320221,73.97999573,73.67399597,13.20539379,205.99363708,1202082,659.89453125,616.97265625,294.83789062,813.07421875,529.12890625,769.14178467,9.21679687,8.48437500
0.06603160,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99340057,73.97999573,73.67399597,13.40375805,198.36424255,1202082,661.35937500,616.48437500,295.81445312,813.07421875,529.12890625,769.63006592,15.07617187,8.24023437
0.06715568,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99359894,73.97999573,73.67399597,13.60212231,198.36424255,1202082,663.80078125,618.92578125,294.59375000,811.60937500,529.12890625,774.51287842,8.24023437,9.94921875
0.06801701,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99379730,73.97999573,73.67399597,13.80048656,198.36424255,1202082,662.82421875,618.43750000,295.81445312,812.58593750,528.64062500,773.53631592,8.72851562,9.70507812
0.06901497,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99399567,73.97999573,73.67399597,13.99885082,198.36424255,1202082,660.38281250,610.13671875,297.27929687,815.02734375,530.10546875,773.04803467,9.70507812,10.68164062
0.07001489,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99420166,73.97999573,73.67399597,14.20484447,205.99363708,1202082,659.89453125,613.55468750,296.79101562,816.00390625,531.57031250,773.29217529,9.70507812,10.19335937
0.07101363,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99440002,73.97999573,73.67399597,14.40320873,198.36424255,1202082,658.42968750,614.04296875,296.54687500,816.98046875,530.10546875,774.02459717,8.24023437,9.70507812
0.07201816,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99459839,73.97999573,73.67399597,14.60157299,198.36424255,1202082,660.38281250,615.50781250,296.30273437,817.46875000,532.54687500,771.09490967,11.90234375,12.63476562
0.07331842,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99479675,73.97999573,73.67399597,14.79993725,198.36424255,1202082,661.35937500,615.50781250,295.57031250,817.46875000,529.61718750,772.55975342,14.34375000,9.21679687
0.07412927,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99499512,73.97999573,73.67399597,14.99830151,198.36424255,1202082,666.73046875,617.94921875,295.81445312,816.98046875,526.19921875,771.09490967,13.36718750,13.12304687
0.07503399,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99520111,73.97999573,73.67399597,15.20429516,205.99363708,1202082,657.94140625,616.97265625,296.54687500,815.51562500,531.08203125,770.85076904,12.87890625,11.16992187
0.07601070,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99539948,73.97999573,73.67399597,15.40265942,198.36424255,1202082,662.82421875,612.08984375,295.81445312,813.56250000,527.66406250,768.40936279,11.65820312,12.39062500
0.07701758,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99559784,73.97999573,73.67399597,15.60102367,198.36424255,1202082,661.84765625,620.87890625,295.32617187,812.58593750,526.68750000,768.40936279,14.83203125,14.58789062
0.07803974,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99579620,73.97999573,73.67399597,15.79938793,198.36424255,1202082,666.24218750,616.48437500,296.05859375,813.07421875,525.22265625,768.65350342,8.97265625,8.97265625
0.07914145,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99600220,73.97999573,73.67399597,16.00538063,205.99269104,1202082,663.31250000,615.50781250,296.30273437,811.60937500,528.64062500,765.23553467,8.24023437,15.07617187
0.08003020,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99620056,73.97999573,73.67399597,16.20374489,198.36424255,1202082,657.45312500,617.46093750,295.57031250,812.58593750,527.66406250,764.25897217,13.36718750,11.16992187
0.08102920,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99639893,73.97999573,73.67399597,16.40210915,198.36424255,1202082,666.73046875,618.43750000,295.57031250,814.53906250,527.66406250,766.21209717,14.58789062,13.12304687
0.08200037,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99659729,73.97999573,73.67399597,16.60047340,198.36424255,1202082,666.73046875,617.46093750,295.32617187,815.02734375,525.71093750,766.94451904,7.99609375,9.70507812
0.08299670,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99679565,73.97999573,73.67399597,16.79883766,198.36424255,1202082,666.24218750,619.90234375,295.57031250,812.58593750,526.68750000,768.65350342,7.75195312,8.72851562
0.08403819,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99700165,73.97999573,73.67399597,17.00483131,205.99363708,1202082,667.21875000,622.34375000,296.05859375,814.05078125,527.66406250,771.09490967,7.99609375,13.12304687
0.08505742,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99720001,73.97999573,73.67399597,17.20319557,198.36424255,1202082,663.80078125,615.99609375,295.57031250,816.49218750,527.66406250,770.11834717,14.09960937,13.85546875
0.08601161,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99739838,73.97999573,73.67399597,17.40155983,198.36424255,1202082,667.70703125,618.92578125,296.05859375,811.60937500,526.19921875,771.58319092,14.34375000,13.61132812
0.08699989,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99759674,73.97999573,73.67399597,17.59992409,198.36424255,1202082,659.40625000,619.90234375,294.83789062,814.53906250,529.12890625,770.85076904,9.94921875,11.41406250
0.08799880,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99780273,73.97999573,73.67399597,17.80591774,205.99363708,1202082,662.82421875,619.90234375,295.08203125,816.49218750,528.15234375,768.89764404,8.72851562,9.46093750
0.08899766,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99800110,73.97999573,73.67399597,18.00428200,198.36424255,1202082,661.35937500,620.39062500,294.34960937,814.53906250,528.64062500,769.87420654,7.99609375,8.48437500
0.09001355,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99819946,73.97999573,73.67399597,18.20264626,198.36424255,4439456809338,662.33593750,617.46093750,295.08203125,815.02734375,528.15234375,770.11834717,14.09960937,9.46093750
0.09117400,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99839783,73.97999573,73.67399597,18.40101051,198.36424255,4439456809338,662.33593750,611.11328125,295.08203125,815.02734375,527.66406250,771.09490967,8.97265625,8.24023437
0.09205006,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99859619,73.97999573,73.67399597,18.59937477,198.36424255,4439456809338,664.77734375,615.01953125,295.81445312,813.07421875,527.66406250,771.58319092,14.34375000,14.83203125
0.09302893,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99880219,73.97999573,73.67399597,18.80536842,205.99363708,4439456809338,662.82421875,614.53125000,295.08203125,813.07421875,529.61718750,771.58319092,8.72851562,8.97265625
0.09401704,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99900055,73.97999573,73.67399597,19.00373268,198.36424255,4439456809338,658.91796875,612.57812500,296.30273437,815.02734375,530.10546875,769.63006592,13.36718750,10.92578125
0.09501722,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99919891,73.97999573,73.67399597,19.20209694,198.36424255,4439456809338,663.80078125,611.11328125,296.79101562,812.58593750,527.17578125,770.85076904,13.12304687,11.65820312
0.09600617,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99939728,73.97999573,73.67399597,19.40046120,198.36424255,4439456809338,665.26562500,620.87890625,296.79101562,813.07421875,528.15234375,769.38592529,15.07617187,11.90234375
0.09731447,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99960327,74.02499390,73.67399597,-25.39354134,-44794.00000000,7001840,664.77734375,621.85546875,294.34960937,816.49218750,527.17578125,766.45623779,9.70507812,8.97265625
0.09815124,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,73.99980164,74.02499390,73.67399597,-25.19517708,198.36424255,7001840,661.35937500,615.99609375,295.81445312,813.56250000,528.15234375,766.94451904,13.61132812,13.61132812
0.09903181,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,74.00000000,74.02499390,73.67399597,-24.99681282,198.36424255,1791510,666.73046875,610.62500000,297.52343750,813.07421875,530.10546875,769.87420654,8.24023437,8.48437500
0.10003818,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,74.00000000,74.02499390,73.67399597,-24.99681282,0.00000000,911203,659.40625000,615.99609375,296.05859375,810.63281250,528.15234375,773.78045654,9.70507812,11.16992187
0.10102018,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,74.00000000,73.97999573,73.69199371,20.00318336,44999.99218750,992502,663.31250000,610.62500000,296.79101562,813.07421875,527.66406250,768.40936279,9.94921875,8.24023437
0.10203184,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,74.00000000,73.97999573,73.69199371,20.00318336,0.00000000,1213862,661.35937500,612.08984375,296.54687500,812.58593750,528.64062500,770.11834717,8.97265625,11.16992187
0.10317246,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,74.00000000,73.97999573,73.69199371,20.00318336,0.00000000,1213862,659.89453125,613.55468750,297.52343750,812.09765625,528.15234375,773.53631592,7.26367187,12.87890625
0.10404404,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,74.00000000,73.97999573,73.69199371,20.00318336,0.00000000,1213862,658.42968750,611.11328125,297.03515625,811.60937500,527.66406250,771.58319092,13.85546875,13.61132812
0.10502847,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,74.00000000,73.97999573,73.69199371,20.00318336,0.00000000,1213862,659.40625000,611.11328125,296.54687500,813.56250000,528.64062500,770.36248779,7.99609375,9.70507812
0.10602569,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,74.00000000,73.97999573,73.69199371,20.00318336,0.00000000,1213862,659.89453125,615.01953125,295.57031250,812.09765625,528.15234375,771.09490967,7.75195312,8.24023437
0.10703247,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,74.00000000,73.97999573,73.69199371,20.00318336,0.00000000,1213862,661.35937500,615.01953125,296.30273437,813.56250000,527.17578125,767.92108154,7.99609375,10.19335937
0.10801987,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,74.00000000,73.97999573,73.67399597,20.00318336,0.00000000,5991175,662.82421875,616.97265625,296.05859375,814.53906250,527.17578125,769.63006592,8.24023437,8.48437500
0.10917322,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,74.00000000,73.97999573,73.67399597,20.00318336,0.00000000,5991175,662.33593750,615.99609375,297.03515625,813.56250000,526.19921875,771.82733154,9.70507812,13.12304687
0.11001801,0,81.00000000,81.00000000,80.72999573,0.00348687,0.00000000,658745,74.00000000,73.97999573,73.67399597,20.00318336,0.00000000,5991175,665.75390625,615.01953125,295.08203125,813.56250000,525.22265625,768.65350342,8.48437500,8.97265625
