time,data_queue_size,fuel_valve_setpoint,fuel_valve_internal_pos,fuel_valve_encoder_pos,fuel_valve_velocity,fuel_valve_acceleration,fuel_valve_nsec_per_pulse,lox_valve_setpoint,lox_valve_internal_pos,lox_valve_encoder_pos,lox_valve_velocity,lox_valve_acceleration,lox_valve_nsec_per_pulse,pt102,pt103,pto401,pt202,pt203,ptf401,ptc401,ptc402
0.07308720,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99479675,73.97999573,73.04399872,14.79993725,198.36424255,7002955,658.91796875,611.60156250,294.83789062,786.70703125,501.29687500,737.15936279,13.36718750,14.09960937
0.07397411,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99499512,73.97999573,73.04399872,14.99830151,198.36424255,7002955,660.38281250,608.67187500,294.59375000,784.26562500,500.80859375,736.18280029,9.21679687,9.94921875
0.07496171,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99520111,73.97999573,73.04399872,15.20429516,205.99363708,7002955,656.96484375,608.67187500,294.34960937,786.70703125,499.34375000,749.85467529,12.39062500,10.68164062
0.07595190,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99539948,73.97999573,73.04399872,15.40265942,198.36424255,7002955,659.89453125,614.04296875,295.32617187,788.66015625,503.25000000,743.50701904,14.58789062,12.63476562
0.07694774,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99559784,73.97999573,73.04399872,15.60102367,198.36424255,7002955,655.98828125,614.53125000,294.10546875,788.17187500,507.15625000,739.11248779,13.85546875,14.09960937
0.07796527,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99579620,73.97999573,73.04399872,15.79938793,198.36424255,7002955,659.40625000,613.55468750,296.30273437,789.63671875,505.20312500,745.94842529,10.68164062,8.72851562
0.07913265,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99600220,73.97999573,73.04399872,16.00538063,205.99269104,7002955,659.40625000,612.57812500,295.08203125,794.03125000,502.76171875,751.31951904,12.87890625,13.61132812
0.07997983,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99620056,73.97999573,73.04399872,16.20374489,198.36424255,7002955,659.40625000,617.46093750,294.83789062,792.07812500,498.85546875,745.21600342,10.92578125,11.90234375
0.08095653,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99639893,73.97999573,73.04399872,16.40210915,198.36424255,7002955,658.42968750,610.13671875,293.86132812,789.14843750,502.27343750,744.72772217,11.65820312,9.46093750
0.08196412,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99659729,73.97999573,73.04399872,16.60047340,198.36424255,7002955,658.91796875,618.43750000,294.10546875,787.19531250,505.69140625,753.51678467,8.97265625,8.48437500
0.08296403,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99679565,73.97999573,73.04399872,16.79883766,198.36424255,7002955,666.24218750,615.01953125,294.83789062,786.70703125,504.71484375,745.46014404,8.97265625,8.24023437
0.08399598,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99700165,74.02499390,73.04399872,-27.99516487,-44794.00000000,81988611372,655.98828125,610.62500000,294.10546875,790.12500000,504.22656250,739.35662842,12.87890625,10.92578125
0.08514120,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99720001,74.02499390,73.04399872,-27.79680061,198.36424255,81988611372,656.47656250,618.43750000,293.61718750,791.58984375,501.78515625,752.05194092,11.90234375,9.46093750
0.08598489,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99739838,74.02499390,73.04399872,-27.59843636,198.36424255,1669173,664.77734375,614.53125000,295.08203125,791.58984375,501.29687500,747.90155029,12.39062500,13.36718750
0.08697250,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99759674,74.02499390,73.04399872,-27.40007210,198.36424255,860597,661.84765625,611.60156250,294.34960937,786.70703125,500.80859375,747.41326904,9.70507812,11.41406250
0.08795220,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99780273,73.97999573,73.04399872,17.80591774,45205.98828125,952275,662.82421875,615.01953125,295.32617187,784.75390625,504.22656250,745.21600342,11.65820312,10.68164062
0.08897290,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99800110,73.97999573,73.04399872,18.00428200,198.36424255,952275,665.75390625,609.16015625,294.83789062,786.70703125,503.25000000,744.97186279,10.92578125,11.65820312
0.08998334,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99819946,73.97999573,73.04399872,18.20264626,198.36424255,2465918,660.87109375,609.16015625,295.32617187,793.05468750,501.29687500,748.87811279,14.09960937,13.36718750
0.09106036,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99839783,73.97999573,73.04399872,18.40101051,198.36424255,2465918,661.35937500,613.06640625,294.59375000,793.54296875,498.36718750,744.72772217,10.92578125,11.65820312
0.09198752,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99859619,73.97999573,73.04399872,18.59937477,198.36424255,2465918,664.28906250,610.13671875,294.59375000,791.10156250,502.76171875,745.70428467,14.34375000,12.63476562
0.09297536,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99880219,73.97999573,73.04399872,18.80536842,205.99363708,2465918,658.42968750,615.01953125,294.10546875,787.68359375,501.78515625,744.97186279,13.61132812,13.85546875
0.09395741,0,81.00000000,81.00000000,79.00199890,0.00348687,0.00000000,522108,73.99900055,73.97999573,73.04399872,19.00373268,198.36424255,2465918,655.01171875,614.04296875,293.37304687,785.73046875,503.73828125,739.11248779,9.21679687,8.97265625
