time,queue_size,motor_target,motor_pos,motor_velocity,motor_acceleration,motor_nsec_per_pulse,pt202,pt203,ptf401
0.03607818,0,6.67041731,2.94749999,225.00000000,0.00000000,29587,59.81445312,653.56445312,1264.16015625
0.03706143,0,6.85039473,3.07124996,225.00000000,0.00000000,24887,54.19921875,649.90234375,1237.79296875
0.03805280,0,7.03037262,3.16124988,225.00000000,0.00000000,88418,67.87109375,656.49414062,1267.08984375
0.03905762,0,7.21034956,3.27374983,225.00000000,0.00000000,24868,53.95507812,649.90234375,1237.30468750
0.04007114,0,7.39032745,3.38624978,225.00000000,0.00000000,24230,53.95507812,649.65820312,1237.30468750
0.04105059,0,7.57030439,3.48749995,225.00000000,0.00000000,79687,54.19921875,649.65820312,1237.79296875
0.04207904,0,7.75028229,3.58874989,225.00000000,0.00000000,24290,67.87109375,656.25000000,1268.06640625
0.04306249,0,7.93025970,3.77999973,225.00000000,0.00000000,32713,62.01171875,652.34375000,1263.67187500
0.04410096,0,8.11023712,3.92624974,225.00000000,0.00000000,24887,53.95507812,649.41406250,1238.28125000
0.04508369,0,8.29021454,3.98249984,225.00000000,0.00000000,24912,53.71093750,649.65820312,1237.79296875
0.04606529,0,8.47019196,4.08374977,225.00000000,0.00000000,24860,54.19921875,649.90234375,1239.25781250
0.04702688,0,8.65016937,4.18499994,225.00000000,0.00000000,47210,53.95507812,649.90234375,1238.28125000
0.04805243,0,8.83014679,4.29749966,225.00000000,0.00000000,83007,54.19921875,649.90234375,1237.79296875
0.04901676,0,9.01012516,4.39874983,225.00000000,0.00000000,44633,53.71093750,649.90234375,1239.25781250
0.05001854,0,9.19010162,4.51125002,225.00000000,0.00000000,40492,54.19921875,649.90234375,1238.76953125
0.05104369,0,9.37007999,4.62374973,225.00000000,0.00000000,67273,54.19921875,649.90234375,1237.79296875
0.05205534,0,9.55005741,4.72499990,225.00000000,0.00000000,88020,53.95507812,649.90234375,1238.28125000
0.05306119,0,9.73003483,4.90499973,225.00000000,0.00000000,39965,61.52343750,652.09960937,1266.60156250
0.05403740,0,9.91001225,5.02874994,225.00000000,0.00000000,60778,66.16210937,656.00585937,1261.23046875
0.05504534,0,10.08998966,5.14124966,225.00000000,0.00000000,70787,53.46679687,649.65820312,1237.30468750
0.05603949,0,10.26996708,5.24249983,225.00000000,0.00000000,70218,66.40625000,656.00585937,1266.11328125
0.05703824,0,10.44994450,5.34375000,225.00000000,0.00000000,80305,67.38281250,656.00585937,1268.06640625
0.05810129,0,10.62992191,5.45624971,225.00000000,0.00000000,24933,53.46679687,649.41406250,1237.30468750
0.05958525,0,10.80989933,5.73749971,225.00000000,0.00000000,23872,59.57031250,653.56445312,1254.39453125
0.06008114,0,10.98987675,5.73749971,225.00000000,0.00000000,24967,67.13867187,656.00585937,1266.60156250
0.06107282,0,11.16985416,5.83874989,225.00000000,0.00000000,24960,53.71093750,649.65820312,1237.30468750
0.06209093,0,11.34983253,5.93999958,225.00000000,0.00000000,24935,65.91796875,656.00585937,1266.11328125
0.06305473,0,11.52980995,6.04124975,225.00000000,0.00000000,89865,53.71093750,649.41406250,1236.81640625
0.06406885,0,11.70978642,6.14249992,225.00000000,0.00000000,25508,53.46679687,649.65820312,1236.81640625
0.06506088,0,11.88976479,6.24374962,225.00000000,0.00000000,25473,67.62695312,656.00585937,1267.57812500
0.06607276,0,12.06974220,6.34499979,225.00000000,0.00000000,24968,67.62695312,656.00585937,1265.13671875
0.06704634,0,12.24972057,6.44624949,225.00000000,0.00000000,65077,67.62695312,656.25000000,1264.64843750
0.06805734,0,12.42969704,6.55874968,225.00000000,0.00000000,25020,67.13867187,656.00585937,1266.11328125
0.06906945,0,12.60967445,6.67124987,225.00000000,0.00000000,24497,53.71093750,649.90234375,1236.81640625
0.07006530,0,12.78965282,6.77249956,225.00000000,0.00000000,24983,53.95507812,649.90234375,1236.81640625
0.07107471,0,12.96962929,6.87374973,225.00000000,0.00000000,23397,67.62695312,656.00585937,1266.11328125
0.07208336,0,13.14960670,6.98624992,225.00000000,0.00000000,26082,53.71093750,649.65820312,1236.81640625
0.07347737,0,13.32958508,7.16624975,225.00000000,0.00000000,27100,67.62695312,656.00585937,1262.20703125
0.07407465,0,13.50956249,7.26749992,225.00000000,0.00000000,43453,61.03515625,652.83203125,1256.83593750
0.07504763,0,13.68953896,7.37999964,225.00000000,0.00000000,58825,53.71093750,649.65820312,1236.81640625
0.07604345,0,13.86951733,7.48124981,225.00000000,0.00000000,82020,53.46679687,649.65820312,1236.81640625
0.07704423,0,14.04949474,7.58249950,225.00000000,0.00000000,64452,67.38281250,656.25000000,1261.23046875
0.07803630,0,14.22947216,7.69499969,225.00000000,0.00000000,65668,53.95507812,649.65820312,1236.81640625
0.07907181,0,14.40944958,7.88624954,225.00000000,0.00000000,24973,62.25585937,652.34375000,1255.85937500
0.08006504,0,14.58942699,8.00999928,225.00000000,0.00000000,25002,67.13867187,656.00585937,1266.11328125
0.08106711,0,14.76940441,8.12249947,225.00000000,0.00000000,24955,53.71093750,649.41406250,1237.30468750
0.08204086,0,14.94938183,8.22375011,225.00000000,0.00000000,74255,53.95507812,649.90234375,1236.81640625
0.08303426,0,15.12935925,8.32499981,225.00000000,0.00000000,59040,53.71093750,649.65820312,1236.81640625
0.08407909,0,15.30933666,8.43750000,225.00000000,0.00000000,24977,65.91796875,656.00585937,1264.16015625
0.08504299,0,15.48931503,8.53874969,225.00000000,0.00000000,61240,67.13867187,656.25000000,1269.04296875
0.08603533,0,15.66929150,8.65124989,225.00000000,0.00000000,25007,53.71093750,649.41406250,1236.81640625
0.08729175,0,15.84926891,8.80874920,225.00000000,0.00000000,24920,53.71093750,649.41406250,1236.81640625
0.08805377,0,16.02924728,8.86499977,225.00000000,0.00000000,24975,53.71093750,649.41406250,1237.30468750
0.08905322,0,16.20922470,8.96624947,225.00000000,0.00000000,60997,67.13867187,656.25000000,1260.25390625
0.09007046,0,16.38920212,9.06749916,225.00000000,0.00000000,24967,67.62695312,656.25000000,1265.62500000
0.09104378,0,16.56917953,9.16874981,225.00000000,0.00000000,80483,54.19921875,649.65820312,1236.81640625
0.09205645,0,16.74915695,9.28125000,225.00000000,0.00000000,24833,53.71093750,650.14648437,1236.81640625
0.09306797,0,16.92913437,9.38249969,225.00000000,0.00000000,24948,67.87109375,656.00585937,1265.13671875
0.09406190,0,17.10911179,9.48374939,225.00000000,0.00000000,24645,67.38281250,656.00585937,1268.55468750
0.09501988,0,17.28908920,9.58500004,225.00000000,0.00000000,48477,53.46679687,649.65820312,1237.79296875
0.09606617,0,17.46906662,9.69749928,225.00000000,0.00000000,24968,66.89453125,656.00585937,1263.67187500
0.09705579,0,17.64904404,9.80999947,225.00000000,0.00000000,24855,53.71093750,649.65820312,1236.81640625
0.09803662,0,17.82902145,9.91124916,225.00000000,0.00000000,60658,53.71093750,649.41406250,1236.81640625
0.09905903,0,18.00899887,10.02374935,225.00000000,0.00000000,24893,53.71093750,649.65820312,1237.30468750
0.10008026,0,18.18897820,10.21499920,225.00000000,0.00000000,26347,57.37304687,652.09960937,1266.11328125
0.10169093,0,18.36895370,10.45124912,225.00000000,0.00000000,26260,53.46679687,649.41406250,1236.81640625
0.10221162,0,18.54893112,10.46249962,225.00000000,0.00000000,25717,53.71093750,649.41406250,1236.81640625
0.10306045,0,18.72891045,10.52999973,225.00000000,0.00000000,24980,65.42968750,656.25000000,1263.67187500
0.10407887,0,18.90888596,10.64249992,225.00000000,0.00000000,24940,67.87109375,656.25000000,1264.16015625
0.10506198,0,19.08886337,10.74374962,225.00000000,0.00000000,24955,53.95507812,649.65820312,1236.81640625
0.10606029,0,19.26884270,10.84499931,225.00000000,0.00000000,24973,66.65039062,656.25000000,1266.11328125
0.10704894,0,19.44882011,10.94624996,225.00000000,0.00000000,77138,67.87109375,656.00585937,1266.11328125
0.10806926,0,19.62879562,11.05874920,225.00000000,0.00000000,24248,67.87109375,656.25000000,1268.55468750
0.10907960,0,19.80877495,11.17124939,225.00000000,0.00000000,24987,53.71093750,649.41406250,1237.30468750
0.11006593,0,19.98875237,11.27249908,225.00000000,0.00000000,22730,53.46679687,649.65820312,1236.81640625
0.11105482,0,20.16872978,11.37374973,225.00000000,0.00000000,24827,67.13867187,656.25000000,1266.11328125
0.11206307,0,20.34870720,11.48624992,225.00000000,0.00000000,24847,66.89453125,656.00585937,1266.11328125
0.11307164,0,20.52868462,11.59874916,225.00000000,0.00000000,24893,53.46679687,649.41406250,1236.81640625
0.11406326,0,20.70866203,11.77874947,225.00000000,0.00000000,25900,59.57031250,652.58789062,1262.69531250
0.11541497,0,20.88863945,12.05999947,225.00000000,0.00000000,24837,58.34960937,654.29687500,1261.71875000
0.11604358,0,21.06861687,12.10499954,225.00000000,0.00000000,25012,53.95507812,649.41406250,1236.81640625
0.11704201,0,21.24859428,12.20624924,225.00000000,0.00000000,74598,53.46679687,649.90234375,1237.30468750
0.11805221,0,21.42857170,12.30749989,225.00000000,0.00000000,73787,53.71093750,649.65820312,1236.81640625
0.11906156,0,21.60854912,12.40874958,225.00000000,0.00000000,24947,66.89453125,656.25000000,1265.13671875
0.12003431,0,21.78852654,12.50999928,225.00000000,0.00000000,64693,53.46679687,649.90234375,1249.02343750
0.12105088,0,21.96850395,12.61124992,225.00000000,0.00000000,89573,67.13867187,656.25000000,1264.16015625
0.12206174,0,22.14848137,12.72374916,225.00000000,0.00000000,24820,53.71093750,649.90234375,1237.30468750
0.12306734,0,22.32845879,12.82499981,225.00000000,0.00000000,24942,63.47656250,656.00585937,1264.16015625
0.12405368,0,22.50843620,12.92624950,225.00000000,0.00000000,76407,67.87109375,656.25000000,1266.11328125
0.12501837,0,22.68841362,13.02749920,225.00000000,0.00000000,59207,53.71093750,649.65820312,1236.81640625
0.12605549,0,22.86839294,13.13999939,225.00000000,0.00000000,24822,67.38281250,656.00585937,1262.20703125
0.12708229,0,23.04837036,13.25249958,225.00000000,0.00000000,24880,53.46679687,649.65820312,1236.81640625
0.12808366,0,23.22834587,13.43249989,225.00000000,0.00000000,30660,57.86132812,653.32031250,1260.25390625
0.12919380,0,23.40832329,13.70249939,225.00000000,0.00000000,26173,62.01171875,651.61132812,1251.95312500
0.13005181,0,23.58830070,13.73624897,225.00000000,0.00000000,24833,67.38281250,655.76171875,1266.60156250
0.13110246,0,23.76827812,13.84874916,225.00000000,0.00000000,24963,67.13867187,656.00585937,1263.18359375
0.13204068,0,23.94825745,13.94999981,225.00000000,0.00000000,64350,53.71093750,649.65820312,1236.81640625
0.13308971,0,24.12823486,14.06249905,225.00000000,0.00000000,24977,66.89453125,656.00585937,1264.16015625
0.13404396,0,24.30821228,14.16374969,225.00000000,0.00000000,82532,53.71093750,649.90234375,1237.30468750
0.13502660,0,24.48818970,14.26499939,225.00000000,0.00000000,54332,53.71093750,649.65820312,1237.30468750
0.13605149,0,24.66816521,14.45624924,225.00000000,0.00000000,31265,62.01171875,652.34375000,1254.88281250
0.13707143,0,24.84814262,14.57999897,225.00000000,0.00000000,24980,67.62695312,656.25000000,1265.62500000
0.13806924,0,25.02812195,14.69249916,225.00000000,0.00000000,24893,53.71093750,649.41406250,1238.28125000
0.13904499,0,25.20809937,14.79374981,225.00000000,0.00000000,66733,53.46679687,649.65820312,1237.79296875
0.14006259,0,25.38807678,14.89499950,225.00000000,0.00000000,25010,67.62695312,656.49414062,1262.69531250
0.14104751,0,25.56805420,14.99624920,225.00000000,0.00000000,81025,53.46679687,649.41406250,1237.30468750
0.14209177,0,25.74803352,15.10874939,225.00000000,0.00000000,24935,53.71093750,649.65820312,1236.81640625
0.14364122,0,25.92800713,15.40124893,225.00000000,0.00000000,44637,61.03515625,653.32031250,1259.76562500
0.14413321,0,26.10798645,15.50249958,225.00000000,0.00000000,28173,60.30273437,654.05273437,1256.83593750
0.14504917,0,26.28796387,15.60374928,225.00000000,0.00000000,75970,53.46679687,649.65820312,1236.81640625
0.14605899,0,26.46794128,15.71624947,225.00000000,0.00000000,24845,53.46679687,649.65820312,1237.30468750
0.14703760,0,26.64791870,15.81749916,225.00000000,0.00000000,61273,53.71093750,649.65820312,1237.79296875
0.14806738,0,26.82789803,15.92999935,225.00000000,0.00000000,24242,53.71093750,649.90234375,1236.81640625
0.14906608,0,27.00787544,16.03125000,225.00000000,0.00000000,24873,67.62695312,656.00585937,1269.04296875
0.15006520,0,27.18785095,16.14374924,225.00000000,0.00000000,24907,53.95507812,649.90234375,1238.28125000
0.15105383,0,27.36782837,16.24499893,225.00000000,0.00000000,24842,53.46679687,649.65820312,1237.30468750
0.15204880,0,27.54780579,16.34624863,225.00000000,0.00000000,89585,53.71093750,649.90234375,1237.30468750
0.15308335,0,27.72778320,16.53749847,225.00000000,0.00000000,31552,59.32617187,653.56445312,1264.16015625
0.15403919,0,27.90776253,16.63875008,225.00000000,0.00000000,66243,67.87109375,656.00585937,1267.57812500
0.15503378,0,28.08773994,16.75124931,225.00000000,0.00000000,67398,53.71093750,649.90234375,1238.28125000
0.15613735,0,28.26771736,16.86374855,225.00000000,0.00000000,24970,67.38281250,656.00585937,1264.16015625
0.15757456,0,28.44769478,17.05499840,225.00000000,0.00000000,28160,67.62695312,656.00585937,1268.06640625
0.15808767,0,28.62767029,17.06624985,225.00000000,0.00000000,22155,67.38281250,656.25000000,1269.04296875
0.15907085,0,28.80764771,17.16749954,225.00000000,0.00000000,24913,67.62695312,656.25000000,1269.53125000
0.16006200,0,28.98762703,17.27999878,225.00000000,0.00000000,24813,53.71093750,649.65820312,1237.30468750
0.16106492,0,29.16760445,17.39249992,225.00000000,0.00000000,24933,53.71093750,649.65820312,1237.30468750
0.16207699,0,29.34758186,17.49374962,225.00000000,0.00000000,24347,53.46679687,649.65820312,1237.30468750
0.16302362,0,29.52755928,17.58374977,225.00000000,0.00000000,59485,67.13867187,656.00585937,1268.55468750
0.16406268,0,29.70753670,17.70749855,225.00000000,0.00000000,24975,53.46679687,649.41406250,1237.30468750
0.16506329,0,29.88751221,17.80875015,225.00000000,0.00000000,24833,53.71093750,649.65820312,1236.81640625
0.16605216,0,30.06749153,17.90999985,225.00000000,0.00000000,69087,53.22265625,649.90234375,1237.30468750
0.16706981,0,30.24746895,18.01124954,225.00000000,0.00000000,24948,66.65039062,656.25000000,1266.60156250
0.16803876,0,30.42744637,18.11249924,225.00000000,0.00000000,61612,53.46679687,649.65820312,1237.30468750
0.16904533,0,30.60742378,18.21374893,225.00000000,0.00000000,78792,67.38281250,656.00585937,1269.53125000
0.17008279,0,30.78740120,18.32625008,225.00000000,0.00000000,24828,53.71093750,649.65820312,1236.32812500
0.17145471,0,30.96738052,18.59624863,225.00000000,0.00000000,24282,62.50000000,653.56445312,1257.81250000
0.17207685,0,31.14735413,18.69749832,225.00000000,0.00000000,32465,63.47656250,651.36718750,1261.71875000
0.17303900,0,31.32733345,18.80999947,225.00000000,0.00000000,72980,53.71093750,649.65820312,1236.81640625
0.17405586,0,31.50731087,18.92249870,225.00000000,0.00000000,23377,53.95507812,649.65820312,1236.81640625
0.17505406,0,31.68728828,19.02374840,225.00000000,0.00000000,96613,53.71093750,649.65820312,1236.81640625
0.17603722,0,31.86726570,19.12500000,225.00000000,0.00000000,53980,53.46679687,649.65820312,1237.30468750
0.17705420,0,32.04724503,19.23749924,225.00000000,0.00000000,24827,53.46679687,649.41406250,1236.81640625
0.17804180,0,32.22722244,19.33874893,225.00000000,0.00000000,64438,53.71093750,649.41406250,1237.79296875
0.17903650,0,32.40719986,19.43999863,225.00000000,0.00000000,67592,66.89453125,656.25000000,1267.08984375
0.18005531,0,32.58717346,19.55249977,225.00000000,0.00000000,24967,53.46679687,649.41406250,1236.81640625
0.18103907,0,32.76715469,19.65374947,225.00000000,0.00000000,61323,53.71093750,649.65820312,1237.30468750
0.18203875,0,32.94713211,19.75499916,225.00000000,0.00000000,58410,67.87109375,656.25000000,1263.67187500
0.18306278,0,33.12710953,19.86749840,225.00000000,0.00000000,25007,68.11523437,656.25000000,1264.64843750
0.18409292,0,33.30708694,19.97999954,225.00000000,0.00000000,24970,53.95507812,649.65820312,1236.81640625
0.18538603,0,33.48706436,20.14874840,225.00000000,0.00000000,24960,53.95507812,649.65820312,1237.79296875
0.18606152,0,33.66704178,20.18249893,225.00000000,0.00000000,23900,53.95507812,649.90234375,1237.30468750
0.18702844,0,33.84701920,20.28374863,225.00000000,0.00000000,65540,53.46679687,649.65820312,1237.30468750
0.18804511,0,34.02699661,20.39624977,225.00000000,0.00000000,63727,53.71093750,649.65820312,1237.30468750
0.18906999,0,34.20697403,20.49749947,225.00000000,0.00000000,23292,66.89453125,656.25000000,1264.64843750
0.19005854,0,34.38695145,20.60999870,225.00000000,0.00000000,24955,53.95507812,649.90234375,1238.76953125
0.19107471,0,34.56692886,20.80124855,225.00000000,0.00000000,27732,58.83789062,653.56445312,1263.18359375
0.19208638,0,34.74690628,20.92499924,225.00000000,0.00000000,24978,67.87109375,656.25000000,1265.62500000
0.19307259,0,34.92688370,21.02624893,225.00000000,0.00000000,25607,66.40625000,656.00585937,1261.23046875
0.19403368,0,35.10686111,21.12749863,225.00000000,0.00000000,58072,53.71093750,649.65820312,1236.81640625
0.19504276,0,35.28683853,21.22874832,225.00000000,0.00000000,83552,66.40625000,656.00585937,1266.11328125
0.19604146,0,35.46681595,21.32999992,225.00000000,0.00000000,74498,66.89453125,656.00585937,1266.11328125
0.19704026,0,35.64679337,21.44249916,225.00000000,0.00000000,72038,53.22265625,649.65820312,1236.81640625
0.19810112,0,35.82677078,21.54374886,225.00000000,0.00000000,24842,53.22265625,649.16992187,1236.32812500
0.19938186,0,36.00674820,21.70124817,225.00000000,0.00000000,24958,66.16210937,656.00585937,1265.62500000
0.20004107,0,36.18672562,21.73499870,225.00000000,0.00000000,23413,53.46679687,649.65820312,1236.81640625
0.20106333,0,36.36670303,21.84749985,225.00000000,0.00000000,24922,53.46679687,649.65820312,1236.81640625
0.20205456,0,36.54668045,21.93750000,225.00000000,0.00000000,90863,66.65039062,656.25000000,1263.18359375
0.20304994,0,36.72665787,22.03874969,225.00000000,0.00000000,85643,67.62695312,656.00585937,1268.55468750
0.20404872,0,36.90663528,22.15124893,225.00000000,0.00000000,24908,67.62695312,656.00585937,1264.64843750
0.20504668,0,37.08661270,22.26374817,225.00000000,0.00000000,72218,53.71093750,649.65820312,1237.79296875
0.20606804,0,37.26659012,22.37624931,225.00000000,0.00000000,24975,53.46679687,649.41406250,1237.79296875
0.20707722,0,37.44656754,22.48874855,225.00000000,0.00000000,24958,53.71093750,649.65820312,1236.81640625
0.20806177,0,37.62654877,22.58999825,225.00000000,0.00000000,24210,66.89453125,655.76171875,1267.57812500
0.20903900,0,37.80652237,22.69124985,225.00000000,0.00000000,52992,67.38281250,656.00585937,1264.16015625
0.21006030,0,37.98649979,22.80374908,225.00000000,0.00000000,24237,65.91796875,656.00585937,1263.67187500
0.21106966,0,38.16647720,22.91624832,225.00000000,0.00000000,24848,53.46679687,649.90234375,1236.81640625
0.21213298,0,38.34645462,23.10749817,225.00000000,0.00000000,24940,58.59375000,653.32031250,1265.62500000
0.21386337,0,38.52643204,23.36624908,225.00000000,0.00000000,24978,53.71093750,649.65820312,1236.81640625
0.21435976,0,38.70641327,23.36624908,225.00000000,0.00000000,503533,67.38281250,656.00585937,1267.57812500
0.21507095,0,38.88639069,23.48999977,225.00000000,0.00000000,40318,62.01171875,652.09960937,1255.37109375
0.21604463,0,39.06636429,23.61374855,225.00000000,0.00000000,85998,53.46679687,649.41406250,1237.79296875
0.21705469,0,39.24634171,23.72624969,225.00000000,0.00000000,24845,53.95507812,649.65820312,1236.81640625
0.21808746,0,39.42631912,23.91749954,225.00000000,0.00000000,33092,61.76757812,652.09960937,1254.39453125
0.21904469,0,39.60629654,24.04124832,225.00000000,0.00000000,62633,53.71093750,649.65820312,1237.30468750
0.22003946,0,39.78627777,24.14249802,225.00000000,0.00000000,58067,67.13867187,656.25000000,1266.11328125
0.22106361,0,39.96625519,24.25499916,225.00000000,0.00000000,24920,67.87109375,656.00585937,1265.62500000
0.22204390,0,40.14623260,24.35624886,225.00000000,0.00000000,81623,67.62695312,656.25000000,1265.62500000
0.22304672,0,40.32621002,24.46874809,225.00000000,0.00000000,87663,53.71093750,649.90234375,1237.30468750
0.22404374,0,40.50618362,24.56999969,225.00000000,0.00000000,80480,65.67382812,656.00585937,1264.16015625
0.22504488,0,40.68616104,24.68249893,225.00000000,0.00000000,66507,53.95507812,649.90234375,1237.79296875
0.22607696,0,40.86614227,24.78374863,225.00000000,0.00000000,23630,53.71093750,649.65820312,1237.79296875
0.22768803,0,41.04611969,25.00874901,225.00000000,0.00000000,24895,53.46679687,649.41406250,1236.32812500
0.22819591,0,41.22609711,25.00874901,225.00000000,0.00000000,503692,66.89453125,656.25000000,1266.60156250
0.22907482,0,41.40607452,25.08749962,225.00000000,0.00000000,25015,66.89453125,656.25000000,1264.64843750
0.23007232,0,41.58605194,25.19999886,225.00000000,0.00000000,24988,53.46679687,649.65820312,1236.81640625
0.23104736,0,41.76602554,25.30124855,225.00000000,0.00000000,73178,53.71093750,649.41406250,1236.81640625
0.23207106,0,41.94600677,25.41374969,225.00000000,0.00000000,24877,53.71093750,649.41406250,1236.81640625
0.23311542,0,42.12598419,25.52624893,225.00000000,0.00000000,24857,53.46679687,649.65820312,1236.81640625
0.23406290,0,42.30596161,25.61624908,225.00000000,0.00000000,24822,67.62695312,656.25000000,1265.13671875
0.23504278,0,42.48593903,25.71749878,225.00000000,0.00000000,71353,67.87109375,656.25000000,1263.18359375
0.23610568,0,42.66591644,25.84124947,225.00000000,0.00000000,24970,67.62695312,656.25000000,1261.23046875
0.23703866,0,42.84589386,25.94249916,225.00000000,0.00000000,55327,53.46679687,649.65820312,1236.81640625
0.23807028,0,43.02587128,26.05499840,225.00000000,0.00000000,24977,53.46679687,649.65820312,1237.30468750
0.23910074,0,43.20584869,26.16749954,225.00000000,0.00000000,24963,53.95507812,649.65820312,1236.81640625
0.24006809,0,43.38582611,26.25749969,225.00000000,0.00000000,24975,67.38281250,656.00585937,1268.55468750
0.24169701,0,43.56580353,26.57249832,225.00000000,0.00000000,26235,58.83789062,653.07617187,1263.67187500
0.24217480,0,43.74578094,26.58374977,225.00000000,0.00000000,24960,67.13867187,656.00585937,1267.57812500
0.24300116,0,43.92575836,26.65124893,225.00000000,0.00000000,36087,137.69531250,700.19531250,1351.07421875
0.24407336,0,44.10573578,26.77499962,225.00000000,0.00000000,24837,137.69531250,699.95117187,1350.58593750
0.24506198,0,44.28571320,26.88749886,225.00000000,0.00000000,24947,122.80273437,694.33593750,1337.89062500
0.24607082,0,44.46569061,26.99999809,225.00000000,0.00000000,25005,122.80273437,694.33593750,1337.89062500
0.24704409,0,44.64566803,27.10124969,225.00000000,0.00000000,67243,122.80273437,694.09179687,1337.89062500
0.24806044,0,44.82564545,27.21374893,225.00000000,0.00000000,24895,122.55859375,693.84765625,1337.89062500
0.24906960,0,45.00562286,27.31499863,225.00000000,0.00000000,24723,137.45117187,699.95117187,1350.58593750
0.25003767,0,45.18560028,27.41624832,225.00000000,0.00000000,69738,137.69531250,700.19531250,1350.58593750
0.25106874,0,45.36557770,27.53999901,225.00000000,0.00000000,24960,122.80273437,694.33593750,1338.37890625
0.25206921,0,45.54555511,27.64124870,225.00000000,0.00000000,24978,137.69531250,699.95117187,1350.58593750
0.25306338,0,45.72553635,27.75374794,225.00000000,0.00000000,24813,122.80273437,694.33593750,1338.86718750
0.25408706,0,45.90550995,27.85499954,225.00000000,0.00000000,24823,122.80273437,694.33593750,1339.35546875
0.25559810,0,46.08549118,28.05749893,225.00000000,0.00000000,24825,122.80273437,694.33593750,1338.37890625
0.25613445,0,46.26546478,28.06874847,225.00000000,0.00000000,25150,137.69531250,699.95117187,1350.58593750
