time,queue_size,motor_target,motor_pos,motor_velocity,motor_acceleration,motor_nsec_per_pulse,pt202,pt203,ptf401
0.13504758,0,12.24000072,12.12749958,112.50113678,-6748.69482422,69707,52.97851562,646.48437500,1233.88671875
0.13602987,0,12.32999992,12.18374920,124.50113678,11999.99902344,77563,52.97851562,646.48437500,1233.39843750
0.13702890,0,12.42000008,12.25124931,136.50114441,12000.00683594,92405,44.92187500,641.35742187,1223.14453125
0.13804074,0,12.51000023,12.31874943,148.50114441,11999.99902344,72440,44.67773437,641.35742187,1224.12109375
0.13905074,0,12.60000038,12.45374966,160.50114441,11999.99902344,43605,48.09570312,644.04296875,1229.98046875
0.14009517,0,12.69000053,12.59999943,157.50122070,-2999.92358398,36080,48.82812500,643.55468750,1229.00390625
0.14162427,0,12.78000069,12.75749969,145.50122070,-11999.99902344,37082,52.97851562,646.48437500,1233.39843750
0.14204399,0,12.87000084,12.75749969,133.50122070,-11999.99902344,37082,52.49023437,646.48437500,1232.91015625
0.14308216,0,12.95999908,12.82499981,134.99926758,1498.04675293,42918,52.97851562,646.72851562,1233.88671875
0.14404756,0,13.04999924,12.89249897,146.99926758,11999.99902344,66445,44.92187500,641.35742187,1223.63281250
0.14503010,0,13.13999939,12.95999908,158.99926758,11999.99902344,64052,52.97851562,646.72851562,1233.88671875
0.14603989,0,13.22999954,13.03874969,170.99926758,11999.99902344,82328,52.97851562,647.21679687,1233.88671875
0.14705807,0,13.31999969,13.12874985,182.99926758,11999.99902344,32960,44.92187500,641.35742187,1224.12109375
0.14803129,0,13.41000080,13.20749950,194.99926758,11999.99902344,75212,44.92187500,641.35742187,1224.12109375
0.14903079,0,13.50000095,13.29749966,202.50128174,7502.01367187,79905,44.92187500,641.35742187,1224.60937500
0.15003267,0,13.58999920,13.38749981,202.49937439,-1.90734851,63025,52.97851562,646.48437500,1233.88671875
0.15105402,0,13.67999935,13.48874950,191.24983215,-11249.54199219,27973,52.97851562,646.72851562,1233.88671875
0.15202829,0,13.76999950,13.57874966,191.24983215,0.00000000,75405,44.92187500,641.35742187,1224.60937500
0.15303339,0,13.85999966,13.66874981,191.24983215,0.00000000,77518,44.92187500,641.11328125,1223.63281250
0.15411006,0,13.94999981,13.83749962,191.25079346,0.96130365,36953,48.09570312,644.28710937,1230.46875000
0.15563671,0,14.03999996,14.02874947,179.25079346,-11999.99902344,29880,44.92187500,641.11328125,1223.63281250
0.15606610,0,14.13000011,14.02874947,167.25079346,-11999.99902344,29880,44.92187500,641.35742187,1224.12109375
0.15702322,0,14.22000027,14.09624958,155.25079346,-11999.99902344,74837,52.97851562,646.48437500,1233.39843750
0.15806654,0,14.30999947,14.23124981,143.25079346,-11999.99902344,46752,48.58398437,644.04296875,1228.51562500
0.15904057,0,14.39999962,14.30999947,131.25079346,-11999.99902344,86105,44.67773437,641.11328125,1224.12109375
0.16003832,0,14.48999977,14.37749958,119.25079346,-11999.99902344,65445,44.43359375,641.11328125,1224.12109375
0.16102745,0,14.57999992,14.43374920,131.25079346,11999.99902344,60810,52.73437500,646.48437500,1233.39843750
0.16202620,0,14.67000008,14.50124931,143.25079346,11999.99902344,66097,52.73437500,646.24023437,1233.39843750
0.16304459,0,14.76000023,14.57999897,155.25079346,11999.99902344,62553,44.67773437,641.35742187,1223.63281250
0.16400476,0,14.85000038,14.64749908,167.25079346,11999.99902344,41507,52.73437500,646.48437500,1233.39843750
0.16506229,0,14.93999958,14.80499935,179.25079346,11999.99902344,45012,48.82812500,643.31054687,1229.98046875
0.16603431,0,15.02999973,14.89499950,167.25079346,-11999.99902344,82133,44.67773437,641.11328125,1223.63281250
0.16702706,0,15.11999989,14.97374916,155.25079346,-11999.99902344,59917,44.67773437,641.35742187,1223.14453125
0.16806646,0,15.21000004,15.05249977,167.25079346,11999.99902344,36023,44.67773437,641.35742187,1223.14453125
0.16947898,0,15.30000019,15.24374962,155.25079346,-11999.99902344,37867,49.31640625,645.26367187,1228.51562500
0.17006111,0,15.39000034,15.26624966,143.25079346,-11999.99902344,36255,52.73437500,646.24023437,1233.39843750
0.17105548,0,15.48000050,15.38999939,146.25071716,2999.92358398,41252,48.58398437,643.79882812,1228.02734375
0.17205724,0,15.56999969,15.52499962,134.25071716,-11999.99902344,42013,48.82812500,643.79882812,1228.51562500
0.17302948,0,15.65999985,15.59249973,122.25071716,-11999.99902344,89885,52.73437500,646.48437500,1233.88671875
0.17404401,0,15.75000000,15.65999889,110.25071716,-11999.99902344,95995,44.67773437,641.11328125,1224.12109375
0.17505023,0,15.84000015,15.71624947,122.25071716,11999.99902344,57353,44.92187500,641.11328125,1224.12109375
0.17603587,0,15.93000031,15.77249908,134.25071716,11999.99902344,106085,44.92187500,641.35742187,1224.12109375
0.17703862,0,16.02000046,15.83999920,146.25071716,11999.99902344,84795,44.67773437,641.11328125,1223.63281250
0.17803358,0,16.11000061,15.90749931,158.25071716,11999.99902344,78165,44.67773437,641.11328125,1223.63281250
0.17903700,0,16.20000076,15.97499943,170.25071716,11999.99902344,66840,52.73437500,646.48437500,1233.39843750
0.18002464,0,16.28999901,16.05374908,182.25071716,11999.99902344,87772,44.67773437,641.11328125,1223.63281250
0.18104090,0,16.37999916,16.14374924,194.25071716,11999.99902344,78812,44.92187500,641.35742187,1224.12109375
