time,queue_size,motor_target,motor_pos,motor_velocity,motor_acceleration,motor_nsec_per_pulse,pt202,pt203,ptf401
0.42141044,0,81.55318451,81.35999298,213.00000000,-11999.99902344,24900,134.76562500,698.97460937,1364.25781250
0.42206785,0,81.66147614,81.39374542,225.00000000,11999.99902344,26740,120.84960937,692.87109375,1355.95703125
0.42304060,0,81.76976776,81.56250000,225.00000000,0.00000000,24953,131.59179687,695.80078125,1359.86328125
0.42404425,0,81.87806702,81.77624512,213.00000000,-11999.99902344,43452,129.39453125,696.04492187,1360.35156250
0.42505908,0,81.98635101,81.88874817,201.00000000,-11999.99902344,26747,134.76562500,699.21875000,1364.74609375
0.42602760,0,82.09464264,81.97874451,189.00000000,-11999.99902344,60352,134.76562500,699.21875000,1365.23437500
0.42705703,0,82.20294189,82.06874847,177.00000000,-11999.99902344,28248,134.76562500,699.21875000,1364.74609375
0.42801845,0,82.31123352,82.14749908,165.00000000,-11999.99902344,64093,134.76562500,699.21875000,1363.76953125
0.42902783,0,82.41952515,82.22624969,177.00000000,11999.99902344,60105,134.76562500,699.21875000,1364.74609375
0.43002281,0,82.52781677,82.31624603,189.00000000,11999.99902344,52007,120.60546875,692.87109375,1355.95703125
0.43103045,0,82.63610840,82.40625000,201.00000000,11999.99902344,61133,120.84960937,692.87109375,1355.95703125
0.43204144,0,82.74440002,82.49624634,213.00000000,11999.99902344,94713,134.76562500,699.21875000,1364.25781250
0.43305722,0,82.85269165,82.59749603,225.00000000,11999.99902344,26898,134.76562500,699.21875000,1364.74609375
0.43411759,0,82.96099091,82.70999908,225.00000000,0.00000000,24978,121.09375000,693.11523437,1355.95703125
0.43558598,0,83.06927490,82.91249847,213.00000000,-11999.99902344,26427,120.60546875,692.62695312,1355.46875000
0.43612424,0,83.17757416,82.92374420,225.00000000,11999.99902344,26873,135.00976562,699.21875000,1364.74609375
0.43703967,0,83.28586578,83.02499390,225.00000000,0.00000000,24985,121.09375000,692.87109375,1355.95703125
0.43801427,0,83.39415741,83.12624359,225.00000000,0.00000000,52177,121.09375000,692.87109375,1355.95703125
0.43906236,0,83.50244904,83.23874664,225.00000000,0.00000000,24810,120.84960937,692.87109375,1356.44531250
0.44003165,0,83.61074066,83.32874298,225.00000000,0.00000000,61658,134.76562500,699.21875000,1365.23437500
0.44102076,0,83.71903229,83.44124603,225.00000000,0.00000000,67860,120.84960937,692.62695312,1355.95703125
0.44202906,0,83.82732391,83.54249573,225.00000000,0.00000000,72245,135.00976562,699.21875000,1364.74609375
0.44303480,0,83.93562317,83.65499878,225.00000000,0.00000000,77530,120.84960937,692.87109375,1355.95703125
0.44403860,0,84.04391479,83.74499512,225.00000000,0.00000000,84885,134.76562500,699.21875000,1364.25781250
0.44502801,0,84.15220642,83.85749817,225.00000000,0.00000000,61480,121.09375000,692.87109375,1355.46875000
0.44603628,0,84.26049805,83.95874786,225.00000000,0.00000000,80010,120.84960937,692.87109375,1355.46875000
0.44702959,0,84.36878967,84.05999756,225.00000000,0.00000000,76247,121.09375000,692.87109375,1355.95703125
0.44811034,0,84.47708130,84.25124359,225.00000000,0.00000000,24957,131.83593750,697.02148437,1359.37500000
0.44971079,0,84.58537292,84.57749939,213.00000000,-11999.99902344,26773,132.81250000,697.26562500,1359.86328125
0.45017004,0,84.69366455,84.58874512,201.00000000,-11999.99902344,27153,120.84960937,692.87109375,1355.95703125
0.45102698,0,84.80195618,84.65625000,189.00000000,-11999.99902344,64747,120.84960937,692.62695312,1356.44531250
0.45203292,0,84.91025543,84.74624634,177.00000000,-11999.99902344,78492,120.84960937,692.87109375,1355.95703125
0.45302650,0,85.01854706,84.82499695,189.00000000,11999.99902344,81320,134.52148437,699.46289062,1365.23437500
0.45402551,0,85.12683868,84.91499329,201.00000000,11999.99902344,79455,134.52148437,699.21875000,1365.23437500
0.45502183,0,85.23513031,85.00499725,213.00000000,11999.99902344,74287,134.76562500,699.21875000,1364.74609375
0.45604482,0,85.34342194,85.11749268,225.00000000,11999.99902344,26747,120.60546875,692.87109375,1355.95703125
0.45704952,0,85.45171356,85.21875000,225.00000000,0.00000000,24993,134.52148437,699.21875000,1364.74609375
0.45802644,0,85.56000519,85.31999969,225.00000000,0.00000000,74807,134.76562500,699.21875000,1364.74609375
0.45903087,0,85.66830444,85.42124939,225.00000000,0.00000000,77833,134.76562500,699.46289062,1364.74609375
0.46005443,0,85.77658844,85.53374481,225.00000000,0.00000000,24855,134.76562500,699.21875000,1364.74609375
0.46102864,0,85.88488770,85.63499451,225.00000000,0.00000000,77765,134.76562500,699.21875000,1365.23437500
0.46207336,0,85.99317932,85.83749390,225.00000000,0.00000000,24993,131.10351562,694.58007812,1358.39843750
0.46348435,0,86.10147095,86.02874756,213.00000000,-11999.99902344,24960,134.52148437,699.21875000,1364.25781250
0.46407953,0,86.20976257,86.05124664,201.00000000,-11999.99902344,26902,121.09375000,692.87109375,1355.46875000
0.46501702,0,86.31805420,86.12999725,189.00000000,-11999.99902344,67773,135.00976562,699.21875000,1364.74609375
0.46605924,0,86.42634583,86.23124695,195.09886169,6098.86132812,29853,135.00976562,698.97460937,1364.74609375
0.46703449,0,86.53463745,86.32124329,207.09886169,11999.99902344,70987,134.76562500,699.21875000,1364.25781250
0.46802714,0,86.64293671,86.42249298,219.09886169,11999.99902344,78153,120.60546875,692.62695312,1355.95703125
0.46904495,0,86.75122833,86.52374268,225.00000000,5901.13818359,26000,135.00976562,698.97460937,1365.23437500
0.47004700,0,86.85951233,86.63624573,223.26658630,-1733.41357422,24205,134.76562500,699.21875000,1365.23437500
0.47102904,0,86.96781158,86.73749542,225.00000000,1733.41357422,71652,134.76562500,699.46289062,1365.23437500
0.47204834,0,87.07610321,86.84999847,225.00000000,0.00000000,24675,134.76562500,699.21875000,1364.74609375
0.47303119,0,87.18439484,86.95124817,225.00000000,0.00000000,72980,134.76562500,698.97460937,1365.23437500
0.47403383,0,87.29268646,87.06374359,225.00000000,0.00000000,75442,120.84960937,693.35937500,1355.95703125
0.47503668,0,87.40097809,87.16499329,225.00000000,0.00000000,81547,120.60546875,692.87109375,1355.95703125
0.47610489,0,87.50926971,87.35624695,225.00000000,0.00000000,23640,130.12695312,694.58007812,1359.86328125
0.47772703,0,87.61756134,87.65999603,213.00000000,-11999.99902344,37768,127.68554687,697.26562500,1359.86328125
0.47819811,0,87.72586060,87.68249512,201.00000000,-11999.99902344,26792,120.84960937,692.62695312,1355.95703125
0.47905403,0,87.83415222,87.81749725,189.00000000,-11999.99902344,32205,131.83593750,695.06835937,1361.32812500
0.48003590,0,87.94244385,87.91874695,177.00000000,-11999.99902344,76700,121.09375000,693.11523437,1355.95703125
0.48104686,0,88.05073547,88.00874329,165.00000000,-11999.99902344,31912,120.84960937,692.62695312,1355.95703125
0.48202759,0,88.15902710,88.08749390,153.00000000,-11999.99902344,63698,121.09375000,692.62695312,1355.95703125
0.48303613,0,88.26731873,88.16624451,141.00000000,-11999.99902344,62482,121.09375000,692.87109375,1355.95703125
0.48401374,0,88.37561035,88.23374939,141.86096191,860.96185303,41048,134.76562500,699.21875000,1365.72265625
0.48504061,0,88.48390198,88.31250000,153.86096191,11999.99902344,67512,120.84960937,692.87109375,1355.95703125
0.48601973,0,88.59219360,88.37999725,165.86096191,11999.99902344,82815,135.00976562,699.46289062,1365.23437500
0.48705724,0,88.70049286,88.53749847,177.86096191,11999.99902344,32005,130.61523437,695.55664062,1361.32812500
0.48803431,0,88.80878448,88.62749481,181.28965759,3428.69555664,82752,135.00976562,699.21875000,1365.23437500
0.48902863,0,88.91707611,88.71749878,193.28965759,11999.99902344,74045,121.09375000,693.11523437,1356.44531250
0.49007207,0,89.02536774,88.80749512,205.28965759,11999.99902344,29875,121.33789062,693.11523437,1356.44531250
0.49154505,0,89.13365936,89.05499268,193.28965759,-11999.99902344,31887,126.95312500,696.28906250,1361.32812500
0.49204779,0,89.24195099,89.13374329,181.28965759,-11999.99902344,45065,131.34765625,695.31250000,1361.81640625
0.49306938,0,89.35024261,89.23499298,169.28965759,-11999.99902344,30308,121.09375000,692.87109375,1356.44531250
0.49403191,0,89.45853424,89.30249786,157.28965759,-11999.99902344,70210,134.76562500,699.46289062,1364.74609375
0.49505436,0,89.56682587,89.44874573,169.28965759,11999.99902344,33913,130.12695312,696.77734375,1360.83984375
0.49605119,0,89.67512512,89.53874969,157.28965759,-11999.99902344,74318,134.76562500,699.21875000,1365.23437500
0.49705541,0,89.78341675,89.61749268,165.92405701,8634.39941406,93427,121.09375000,692.87109375,1356.44531250
0.49804127,0,89.89170837,89.76374817,177.92405701,11999.99902344,34458,127.68554687,695.55664062,1361.32812500
0.49901080,0,90.00000000,89.85374451,165.92405701,-11999.99902344,61905,134.52148437,699.21875000,1364.74609375
0.50002301,0,89.91000366,89.94374847,153.92405701,-11999.99902344,73672,120.84960937,693.11523437,1355.95703125
0.50103188,0,89.81999969,90.02249908,141.92405701,-11999.99902344,64993,121.09375000,693.11523437,1355.95703125
0.50203282,0,89.73000336,90.08999634,129.92405701,-11999.99902344,86507,121.09375000,692.13867187,1355.95703125
0.50303608,0,89.63999939,90.15749359,117.92405701,-11999.99902344,60703,121.09375000,692.87109375,1355.46875000
0.50404084,0,89.55000305,90.21374512,105.92405701,-11999.99902344,69073,121.09375000,693.11523437,1355.95703125
0.50566691,0,89.45999908,90.32624817,93.92405701,-11999.99902344,54495,121.09375000,692.87109375,1355.95703125
0.50608414,0,89.37000275,90.32624817,81.92405701,-11999.99902344,54495,121.09375000,692.87109375,1355.95703125
0.50702029,0,89.27999878,90.35999298,69.92405701,-11999.99902344,70908,134.76562500,699.21875000,1365.23437500
0.50804025,0,89.19000244,90.40499878,57.92405701,-11999.99902344,100902,120.84960937,692.62695312,1355.95703125
0.50904191,0,89.09999847,90.43874359,45.92405701,-11999.99902344,99992,121.09375000,692.87109375,1355.95703125
0.51005852,0,89.01000214,90.46124268,33.92405701,-11999.99902344,135815,135.00976562,699.46289062,1364.74609375
0.51102519,0,88.91999817,90.48374939,21.92405701,-11999.99902344,164250,120.84960937,692.87109375,1355.95703125
0.51203281,0,88.83000183,90.49499512,9.92405605,-12000.00000000,261288,134.52148437,699.46289062,1364.25781250
0.51302850,0,88.73999786,90.50624847,-2.07594490,-12000.00000000,480040,121.09375000,692.87109375,1355.95703125
0.51403606,0,88.65000153,90.50624847,-14.07594585,-12000.00000000,1000182,136.96289062,700.19531250,1373.04687500
0.51503444,0,88.55999756,90.49499512,-26.07594681,-12000.00000000,404093,136.96289062,700.19531250,1366.69921875
0.51602292,0,88.47000122,90.48374939,-38.07594681,-11999.99902344,214275,145.01953125,706.29882812,1399.41406250
0.51701963,0,88.37999725,90.46124268,-50.07594681,-11999.99902344,148053,145.26367187,706.29882812,1396.48437500
0.51808876,0,88.29000092,90.42749786,-62.07594681,-11999.99902344,202173,136.96289062,700.19531250,1366.69921875
0.51949883,0,88.19999695,90.37124634,-74.07595062,-12000.00292969,97707,136.96289062,700.19531250,1369.14062500
0.52008182,0,88.11000061,90.37124634,-86.07595062,-11999.99902344,602158,145.75195312,706.54296875,1397.46093750
0.52105308,0,88.01999664,90.32624817,-98.07595062,-11999.99902344,117227,137.20703125,700.19531250,1366.69921875
0.52203208,0,87.93000031,90.28124237,-110.07595062,-11999.99902344,64768,145.50781250,706.54296875,1399.90234375
0.52304995,0,87.83999634,90.22499847,-122.07595062,-11999.99902344,84893,145.50781250,706.54296875,1396.48437500
0.52403188,0,87.75000000,90.16874695,-134.07595825,-12000.00683594,92205,145.75195312,706.54296875,1398.92578125
0.52503121,0,87.66000366,90.10124969,-146.07595825,-11999.99902344,86953,145.26367187,706.29882812,1398.92578125
0.52604514,0,87.56999969,90.02249908,-158.07595825,-11999.99902344,73855,136.96289062,700.19531250,1366.69921875
0.52703649,0,87.48000336,89.95499420,-170.07595825,-11999.99902344,86422,145.50781250,706.54296875,1398.92578125
0.52805364,0,87.38999939,89.86499786,-182.07595825,-11999.99902344,33845,136.96289062,700.19531250,1369.14062500
0.52902871,0,87.30000305,89.78624725,-194.07595825,-11999.99902344,56665,145.26367187,706.29882812,1397.94921875
0.53005439,0,87.20999908,89.68499756,-206.07595825,-11999.99902344,28873,145.26367187,706.54296875,1398.92578125
0.53102887,0,87.12000275,89.59499359,-218.07595825,-11999.99902344,52555,145.50781250,706.29882812,1399.41406250
0.53264451,0,87.02999878,89.36999512,-225.00000000,-6924.04150391,26020,137.20703125,700.19531250,1366.21093750
0.53307760,0,86.94000244,89.36999512,-225.00000000,0.00000000,26020,137.20703125,700.19531250,1366.69921875
0.53412259,0,86.84999847,89.25749969,-225.00000000,0.00000000,24992,136.96289062,700.43945312,1366.69921875
0.53505665,0,86.76000214,89.16749573,-225.00000000,0.00000000,24967,145.50781250,706.54296875,1398.92578125
0.53602725,0,86.66999817,89.06624603,-225.00000000,0.00000000,75938,145.50781250,706.54296875,1397.46093750
0.53703159,0,86.58000183,88.95374298,-225.00000000,0.00000000,66063,136.96289062,700.19531250,1366.69921875
0.53802812,0,86.48999786,88.85249329,-225.00000000,0.00000000,79273,136.96289062,700.19531250,1366.69921875
0.53904682,0,86.40000153,88.73999786,-225.00000000,0.00000000,24840,145.26367187,706.54296875,1398.92578125
0.54003018,0,86.30999756,88.62749481,-225.00000000,0.00000000,60750,136.96289062,700.19531250,1366.69921875
0.54105222,0,86.22000122,88.51499939,-225.00000000,0.00000000,24933,136.96289062,700.19531250,1366.69921875
0.54206669,0,86.12999725,88.41374969,-225.00000000,0.00000000,23783,145.50781250,706.29882812,1396.48437500
0.54303420,0,86.04000092,88.31250000,-225.00000000,0.00000000,76057,145.26367187,706.29882812,1398.43750000
0.54403669,0,85.94999695,88.19999695,-225.00000000,0.00000000,77453,136.96289062,700.19531250,1366.69921875
0.54507160,0,85.86000061,88.08749390,-225.00000000,0.00000000,24970,136.96289062,699.95117187,1366.21093750
0.54670084,0,85.76999664,87.85124969,-225.00000000,0.00000000,24847,136.96289062,699.95117187,1365.72265625
0.54723632,0,85.68000031,87.83999634,-225.00000000,0.00000000,22588,136.96289062,700.19531250,1366.21093750
0.54806149,0,85.58999634,87.77249908,-225.00000000,0.00000000,24900,137.20703125,700.19531250,1366.69921875
0.54902309,0,85.50000000,87.59249878,-225.00000000,0.00000000,26005,141.84570312,703.12500000,1386.23046875
0.55005652,0,85.41000366,87.45749664,-225.00000000,0.00000000,24853,145.26367187,706.29882812,1398.92578125
0.55103433,0,85.31999969,87.35624695,-225.00000000,0.00000000,86887,145.26367187,706.54296875,1395.50781250
0.55205911,0,85.23000336,87.24374390,-225.00000000,0.00000000,24980,145.26367187,706.54296875,1397.46093750
0.55303115,0,85.13999939,87.14249420,-225.00000000,0.00000000,57368,145.50781250,706.29882812,1397.46093750
0.55402625,0,85.05000305,87.02999878,-225.00000000,0.00000000,73753,137.20703125,700.19531250,1366.69921875
0.55502373,0,84.95999908,86.91749573,-225.00000000,0.00000000,56795,136.96289062,700.19531250,1366.69921875
0.55605125,0,84.87000275,86.80499268,-225.00000000,0.00000000,24895,136.96289062,700.19531250,1366.69921875
0.55702597,0,84.77999878,86.70374298,-225.00000000,0.00000000,61280,145.26367187,706.54296875,1397.46093750
0.55802768,0,84.69000244,86.59124756,-225.00000000,0.00000000,60167,145.50781250,706.29882812,1396.48437500
0.55904758,0,84.59999847,86.47874451,-225.00000000,0.00000000,24657,145.26367187,706.54296875,1397.46093750
0.56064320,0,84.51000214,86.25374603,-225.00000000,0.00000000,24953,145.26367187,706.29882812,1399.41406250
0.56107295,0,84.41999817,86.25374603,-225.00000000,0.00000000,24953,145.26367187,706.29882812,1397.94921875
0.56206208,0,84.33000183,86.15249634,-225.00000000,0.00000000,23790,145.01953125,706.29882812,1398.43750000
0.56303155,0,84.23999786,86.05124664,-225.00000000,0.00000000,56958,145.01953125,706.29882812,1396.48437500
0.56405771,0,84.15000153,85.93874359,-225.00000000,0.00000000,24410,145.26367187,706.29882812,1397.46093750
0.56505179,0,84.05999756,85.82624817,-225.00000000,0.00000000,24927,136.71875000,700.19531250,1366.21093750
0.56605220,0,83.97000122,85.72499847,-225.00000000,0.00000000,24827,145.50781250,706.29882812,1397.46093750
0.56705016,0,83.87999725,85.61249542,-225.00000000,0.00000000,25012,137.20703125,700.19531250,1366.69921875
0.56802565,0,83.79000092,85.51124573,-225.00000000,0.00000000,69640,137.20703125,700.19531250,1366.69921875
0.56904829,0,83.69999695,85.39874268,-225.00000000,0.00000000,24828,136.96289062,700.19531250,1366.69921875
0.57004702,0,83.61000061,85.28624725,-225.00000000,0.00000000,24847,137.20703125,700.43945312,1366.69921875
0.57105035,0,83.51999664,85.17374420,-225.00000000,0.00000000,25000,137.20703125,700.19531250,1366.69921875
0.57209086,0,83.43000031,85.06124878,-225.00000000,0.00000000,24982,145.26367187,706.54296875,1397.94921875
0.57305121,0,83.33999634,84.97124481,-225.00000000,0.00000000,24900,145.26367187,706.54296875,1399.90234375
0.57418180,0,83.25000000,84.77999878,-225.00000000,0.00000000,24827,145.50781250,706.54296875,1397.46093750
0.57503647,0,83.16000366,84.75749969,-225.00000000,0.00000000,24873,137.20703125,700.19531250,1366.69921875
0.57607603,0,83.06999969,84.64499664,-225.00000000,0.00000000,24972,137.20703125,700.43945312,1366.69921875
0.57705003,0,82.98000336,84.54374695,-225.00000000,0.00000000,23475,137.20703125,700.19531250,1366.69921875
0.57802421,0,82.88999939,84.44249725,-225.00000000,0.00000000,53545,145.26367187,706.29882812,1397.46093750
0.57900983,0,82.80000305,84.32999420,-225.00000000,0.00000000,51158,136.96289062,700.19531250,1366.69921875
0.58002353,0,82.70999908,84.21749878,-225.00000000,0.00000000,65577,136.96289062,699.95117187,1366.69921875
0.58105183,0,82.62000275,84.10499573,-225.00000000,0.00000000,24947,145.50781250,706.29882812,1397.46093750
0.58206004,0,82.52999878,83.99249268,-225.00000000,0.00000000,24683,136.96289062,700.19531250,1366.69921875
0.58305848,0,82.44000244,83.89124298,-225.00000000,0.00000000,24817,136.96289062,700.19531250,1366.69921875
0.58405995,0,82.34999847,83.78999329,-225.00000000,0.00000000,24842,145.50781250,706.54296875,1398.43750000
0.58505946,0,82.26000214,83.67749786,-225.00000000,0.00000000,25002,137.20703125,700.19531250,1366.69921875
0.58602720,0,82.16999817,83.57624817,-225.00000000,0.00000000,82500,136.96289062,700.43945312,1366.69921875
0.58706427,0,82.08000183,83.46374512,-225.00000000,0.00000000,24842,145.26367187,706.29882812,1397.46093750
0.58804321,0,81.98999786,83.36249542,-225.00000000,0.00000000,24510,145.50781250,706.29882812,1396.48437500
0.58916056,0,81.90000153,83.19374847,-225.00000000,0.00000000,27120,137.20703125,700.19531250,1366.69921875
0.59005404,0,81.80999756,83.15999603,-225.00000000,0.00000000,23222,137.20703125,700.19531250,1366.69921875
0.59107077,0,81.72000122,82.96875000,-225.00000000,0.00000000,30797,142.08984375,703.12500000,1385.25390625
0.59206492,0,81.62999725,82.85624695,-225.00000000,0.00000000,24823,136.96289062,700.19531250,1366.69921875
0.59305054,0,81.54000092,82.75499725,-225.00000000,0.00000000,24192,145.26367187,706.29882812,1398.92578125
0.59404027,0,81.44999695,82.65374756,-225.00000000,0.00000000,84585,145.26367187,706.05468750,1396.48437500
0.59504038,0,81.36000061,82.54124451,-225.00000000,0.00000000,77743,136.96289062,700.19531250,1366.21093750
0.59604949,0,81.26999664,82.42874908,-225.00000000,0.00000000,24842,136.96289062,700.19531250,1366.69921875
0.59703046,0,81.18000031,82.32749939,-225.00000000,0.00000000,77967,136.96289062,700.19531250,1366.69921875
0.59805614,0,81.08999634,82.21499634,-225.00000000,0.00000000,24947,136.96289062,700.19531250,1366.21093750
0.59903818,0,81.00000000,82.03499603,-225.00000000,0.00000000,39818,141.84570312,702.63671875,1384.76562500
0.60006940,0,80.90999603,81.89999390,-225.00000000,0.00000000,24927,136.96289062,700.19531250,1366.69921875
0.60102975,0,80.81999969,81.79874420,-225.00000000,0.00000000,57867,136.96289062,700.19531250,1366.69921875
0.60210091,0,80.73000336,81.68624878,-225.00000000,0.00000000,24978,145.26367187,706.29882812,1399.90234375
0.60367274,0,80.63999939,81.46125031,-225.00000000,0.00000000,24960,145.26367187,706.29882812,1396.97265625
0.60410255,0,80.55000305,81.46125031,-225.00000000,0.00000000,24960,145.50781250,706.29882812,1399.41406250
0.60502177,0,80.45999908,81.28125000,-225.00000000,0.00000000,29465,140.13671875,704.10156250,1395.01953125
0.60603213,0,80.37000275,81.15749359,-225.00000000,0.00000000,77245,145.26367187,706.29882812,1398.43750000
0.60705167,0,80.27999878,80.96624756,-225.00000000,0.00000000,41805,141.84570312,702.63671875,1383.78906250
0.60802132,0,80.19000244,80.84249878,-225.00000000,0.00000000,45713,136.96289062,700.19531250,1366.69921875
0.60905737,0,80.09999847,80.72999573,-225.00000000,0.00000000,24867,136.96289062,700.19531250,1366.69921875
0.61000955,0,80.01000214,80.62874603,-225.00000000,0.00000000,58065,136.96289062,700.19531250,1366.69921875
0.61102837,0,79.91999817,80.51624298,-225.00000000,0.00000000,75337,137.20703125,699.95117187,1381.83593750
0.61202598,0,79.83000183,80.40374756,-225.00000000,0.00000000,53690,136.96289062,700.19531250,1366.69921875
0.61306024,0,79.73999786,80.29124451,-225.00000000,0.00000000,24763,136.96289062,700.19531250,1366.69921875
0.61403418,0,79.65000153,80.11124420,-225.00000000,0.00000000,33625,141.84570312,702.88085937,1384.76562500
0.61506146,0,79.55999756,79.97624969,-225.00000000,0.00000000,24297,145.26367187,706.54296875,1397.46093750
0.61605752,0,79.47000122,79.78499603,-225.00000000,0.00000000,24927,139.16015625,702.39257812,1394.04296875
0.61722994,0,79.37999725,79.46999359,-225.00000000,0.00000000,26242,141.60156250,703.61328125,1388.18359375
0.61810833,0,79.29000092,79.45874786,-213.00000000,11999.99902344,24873,145.26367187,706.54296875,1395.01953125
0.61905318,0,79.19999695,79.36874390,-201.00000000,11999.99902344,26732,145.50781250,706.29882812,1395.99609375
0.62000692,0,79.11000061,79.26749420,-189.00000000,11999.99902344,39177,136.96289062,700.19531250,1366.69921875
0.62105495,0,79.01999664,79.16624451,-177.00000000,11999.99902344,29918,136.96289062,700.19531250,1366.21093750
0.62203944,0,78.93000031,79.08749390,-165.00000000,11999.99902344,76612,145.26367187,706.29882812,1398.92578125
0.62307310,0,78.84000397,78.99749756,-157.49359131,7506.40820312,34948,136.96289062,700.19531250,1366.21093750
0.62406236,0,78.75000000,78.86249542,-169.49359131,-11999.99902344,36912,141.11328125,703.85742187,1384.27734375
0.62502354,0,78.65999603,78.77249908,-157.49359131,11999.99902344,57625,145.26367187,706.29882812,1397.46093750
0.62603045,0,78.56999969,78.69374847,-145.49359131,11999.99902344,74353,145.26367187,706.54296875,1397.46093750
0.62702972,0,78.47999573,78.61499786,-135.00213623,10491.45410156,71298,136.96289062,700.19531250,1366.21093750
0.62804604,0,78.38999939,78.54749298,-147.00213623,-11999.99902344,65317,136.96289062,700.19531250,1366.21093750
0.62902641,0,78.30000305,78.42374420,-159.00213623,-11999.99902344,36053,142.08984375,703.61328125,1386.71875000
0.63006091,0,78.20999908,78.33374786,-147.00213623,11999.99902344,96275,136.96289062,699.95117187,1366.69921875
0.63109988,0,78.12000275,78.23249817,-146.24023437,761.90179443,41013,145.26367187,706.54296875,1396.48437500
0.63204914,0,78.02999878,78.20999908,-158.24023437,-11999.99902344,96093,145.26367187,706.29882812,1397.46093750
0.63307470,0,77.94000244,78.13124847,-170.24023437,-11999.99902344,35953,145.26367187,706.29882812,1397.46093750
0.63405401,0,77.84999847,78.05249786,-182.24023437,-11999.99902344,33792,145.50781250,706.29882812,1400.39062500
0.63502872,0,77.76000214,77.96249390,-194.24023437,-11999.99902344,77903,136.96289062,700.19531250,1366.21093750
0.63603210,0,77.66999817,77.87249756,-202.49937439,-8259.13964844,68578,145.26367187,706.29882812,1400.87890625
0.63702917,0,77.58000183,77.77124786,-191.24601746,11253.35644531,57958,145.50781250,706.54296875,1396.48437500
0.63803035,0,77.48999786,77.66999817,-180.00028992,11245.72656250,58603,137.20703125,700.19531250,1366.69921875
0.63905239,0,77.40000153,77.57999420,-191.24601746,-11245.72656250,31927,137.20703125,700.19531250,1366.69921875
0.64004391,0,77.30999756,77.48999786,-180.00028992,11245.72656250,29720,145.26367187,706.54296875,1398.43750000
0.64103198,0,77.22000122,77.41124725,-191.24601746,-11245.72656250,81340,145.26367187,706.29882812,1396.48437500
0.64204073,0,77.12999725,77.24250031,-191.24601746,0.00000000,29865,142.57812500,702.63671875,1395.50781250
0.64302540,0,77.04000092,77.14124298,-179.24601746,11999.99902344,63292,136.96289062,700.19531250,1366.21093750
0.64411420,0,76.94999695,77.05124664,-167.24601746,11999.99902344,31230,136.96289062,700.19531250,1366.69921875
0.64555913,0,76.86000061,76.90499878,-155.24601746,11999.99902344,35120,145.01953125,706.29882812,1397.46093750
0.64610481,0,76.76999664,76.89374542,-143.24601746,11999.99902344,33482,145.50781250,706.29882812,1397.46093750
0.64704090,0,76.68000031,76.83749390,-155.24601746,-11999.99902344,95147,145.26367187,706.29882812,1395.99609375
0.64801633,0,76.58999634,76.75874329,-167.24601746,-11999.99902344,67800,136.96289062,700.19531250,1366.69921875
0.64904821,0,76.50000000,76.61249542,-179.24601746,-11999.99902344,32858,141.60156250,703.85742187,1388.18359375
0.65001035,0,76.41000366,76.51124573,-167.24601746,11999.99902344,38555,145.50781250,706.54296875,1398.43750000
0.65102446,0,76.31999969,76.42124939,-155.24601746,11999.99902344,81242,137.20703125,700.43945312,1366.69921875
0.65205777,0,76.23000336,76.34249878,-143.24601746,11999.99902344,34808,145.50781250,706.29882812,1398.43750000
0.65304512,0,76.13999939,76.27499390,-134.99450684,8251.50976562,79068,145.26367187,706.54296875,1397.94921875
0.65403020,0,76.05000305,76.20749664,-146.99450684,-11999.99902344,67955,145.50781250,706.54296875,1397.46093750
0.65504271,0,75.95999908,76.12874603,-158.99450684,-11999.99902344,67727,137.20703125,700.43945312,1366.69921875
0.65605569,0,75.87000275,76.04999542,-170.99450684,-11999.99902344,34488,137.20703125,700.19531250,1366.21093750
0.65710777,0,75.77999878,75.95999908,-182.99450684,-11999.99902344,33072,136.96289062,700.19531250,1366.21093750
0.65810692,0,75.69000244,75.84749603,-194.99450684,-11999.99902344,28595,145.01953125,706.29882812,1397.46093750
0.65904498,0,75.59999847,75.81374359,-206.99450684,-11999.99902344,28435,145.01953125,706.29882812,1396.97265625
0.66002196,0,75.51000214,75.71249390,-202.49174500,4502.76171875,47653,136.71875000,700.19531250,1366.69921875
0.66101587,0,75.41999817,75.61124420,-191.24601746,11245.72656250,47833,136.96289062,700.19531250,1366.69921875
0.66202861,0,75.33000183,75.52124786,-191.24601746,0.00000000,80787,136.96289062,700.19531250,1366.69921875
0.66301972,0,75.23999786,75.43124390,-191.24601746,0.00000000,71358,136.71875000,700.19531250,1366.21093750
0.66402978,0,75.15000153,75.34124756,-191.24601746,0.00000000,69705,145.26367187,706.54296875,1398.92578125
0.66503280,0,75.05999756,75.25124359,-191.24601746,0.00000000,68987,145.50781250,706.29882812,1398.43750000
0.66603494,0,74.97000122,75.16124725,-191.24601746,0.00000000,87232,145.50781250,706.29882812,1398.43750000
0.66703534,0,74.87999725,75.05999756,-180.00028992,11245.72656250,28282,137.20703125,699.95117187,1366.69921875
0.66804785,0,74.79000092,74.90249634,-191.24601746,-11245.72656250,29865,142.82226562,702.63671875,1395.50781250
0.66903317,0,74.69999695,74.80124664,-179.24601746,11999.99902344,60190,145.75195312,706.29882812,1396.97265625
0.67005295,0,74.61000061,74.71125031,-167.24601746,11999.99902344,32032,145.50781250,706.29882812,1398.92578125
0.67107052,0,74.51999664,74.57624817,-155.24601746,11999.99902344,38587,141.11328125,703.61328125,1391.60156250
